GO	description	category	ERR2985255	ERR2985256	ERR2985257	ERR2985258	ERR2985259	ERR2985260	ERR2985261	ERR2985262	ERR2985263	ERR2985264	ERR2985265	ERR2985266	ERR2985267	ERR2985268	ERR2985269	ERR2985270	ERR2985271	ERR2985272	ERR2985273	ERR2985274	ERR2985275	ERR2985276	ERR2985277	ERR2985278
GO:0012506	vesicle membrane	cellular component	3	3	14	8	3	16	7	4	13	3	15	7	12	4	4	8	4	5	5	7	18	5	3	27
GO:0014059	regulation of dopamine secretion	biological process	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	biological process	1	0	0	0	1	0	0	0	4	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0
GO:0015002	heme-copper terminal oxidase activity	molecular function	313	471	261	275	228	490	395	483	362	192	433	400	1028	337	199	251	262	578	516	1172	555	471	246	572
GO:0015016	[heparan sulfate]-glucosamine N-sulfotransferase activity	molecular function	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	2	0	0
GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	molecular function	1	3	0	0	3	0	0	0	0	2	0	0	1	0	1	0	0	1	0	4	0	0	1	0
GO:0015026	coreceptor activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
GO:0015031	protein transport	biological process	11477	8226	8513	3894	3996	5567	7393	8706	6623	3718	4943	7259	9474	12414	4562	7942	3675	8478	7883	10877	6240	8005	4994	6900
GO:0015035	protein disulfide oxidoreductase activity	molecular function	2350	2089	3341	1140	1611	1670	2066	2322	1672	1405	1469	1810	3088	2547	1078	3024	1070	2691	2337	3665	2172	2163	1342	2417
GO:0015036	disulfide oxidoreductase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GO:0015049	methane monooxygenase activity	molecular function	2	2	0	0	7	4	3	5	1	4	0	1	0	10	2	0	1	1	2	0	1	4	2	1
GO:0015054	gastrin receptor activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0015057	thrombin-activated receptor activity	molecular function	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
GO:0015074	DNA integration	biological process	16692	22842	23883	26545	20269	23587	19890	24727	17641	18243	20863	20057	24465	18285	18287	21630	24081	20302	18081	28245	23284	21987	20502	26295
GO:0015075	ion transmembrane transporter activity	molecular function	56	84	43	57	39	55	73	93	66	38	64	83	196	57	43	41	62	186	186	245	121	82	38	128
GO:0015078	hydrogen ion transmembrane transporter activity	molecular function	4233	3077	2800	1580	1539	2001	2904	3371	2260	1417	1810	2515	3724	4484	1665	2532	1498	3017	2704	4305	2740	3241	1869	2938
GO:0015079	potassium ion transmembrane transporter activity	molecular function	2128	2872	4327	1307	1541	2633	2188	3104	2151	1438	2360	2393	5992	2333	1257	3911	1214	4364	4095	6819	3090	2414	1367	3327
GO:0015081	sodium ion transmembrane transporter activity	molecular function	12	13	6	24	7	15	12	19	11	4	11	5	5	11	10	5	19	37	32	16	9	12	13	15
GO:0015087	cobalt ion transmembrane transporter activity	molecular function	11	42	320	19	14	13	27	45	4	10	6	5	20	14	7	340	8	28	15	21	37	15	9	33
GO:0015093	ferrous iron transmembrane transporter activity	molecular function	143	227	356	145	130	184	146	275	150	127	154	167	258	166	130	321	117	333	355	269	235	164	93	262
GO:0015095	magnesium ion transmembrane transporter activity	molecular function	2	0	0	0	1	1	2	0	1	2	1	0	2	2	0	0	0	0	3	3	0	1	1	0
GO:0015097	mercury ion transmembrane transporter activity	molecular function	79	68	78	63	84	88	68	67	72	88	68	91	114	76	32	83	61	341	339	142	98	65	28	102
GO:0015098	molybdate ion transmembrane transporter activity	molecular function	13	14	17	13	12	5	21	23	19	14	2	13	23	18	8	19	7	8	9	33	27	15	11	24
GO:0015099	nickel cation transmembrane transporter activity	molecular function	89	113	30	93	28	45	58	145	60	23	42	75	66	91	23	30	83	23	16	116	75	81	26	83
GO:0015105	arsenite transmembrane transporter activity	molecular function	61	61	30	120	43	43	45	69	15	39	41	19	71	54	35	29	108	92	87	87	58	43	45	63
GO:0015109	chromate transmembrane transporter activity	molecular function	693	933	3178	588	935	779	642	950	622	816	685	753	1516	818	359	2768	517	1437	1284	1713	1042	707	427	1164
GO:0015114	phosphate ion transmembrane transporter activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
GO:0015116	sulfate transmembrane transporter activity	molecular function	1975	2624	3839	1323	1589	1639	1876	2917	1989	1454	1485	2316	3250	2155	981	3469	1148	2269	1986	3742	2205	2240	1062	2482
GO:0015128	gluconate transmembrane transporter activity	molecular function	232	474	149	391	143	296	378	485	306	129	279	310	330	230	166	146	376	363	323	367	661	421	177	769
GO:0015129	lactate transmembrane transporter activity	molecular function	456	532	1667	368	768	472	545	562	278	717	406	328	1382	467	405	1526	340	623	574	1483	653	596	442	674
GO:0015144	carbohydrate transmembrane transporter activity	molecular function	3	3	0	3	2	1	2	3	0	0	0	0	0	2	1	0	4	1	0	0	2	1	1	3
GO:0015153	rhamnose transmembrane transporter activity	molecular function	43	41	12	44	25	52	35	67	35	26	46	54	55	43	35	16	35	81	76	62	46	33	44	70
GO:0015159	polysaccharide transmembrane transporter activity	molecular function	221	361	883	186	188	309	252	351	240	185	262	253	808	242	134	908	169	444	437	878	310	297	158	390
GO:0015171	amino acid transmembrane transporter activity	molecular function	212	331	154	188	142	285	236	437	241	122	296	316	707	252	129	144	147	218	135	831	308	297	151	340
GO:0015204	urea transmembrane transporter activity	molecular function	60	70	49	38	64	80	49	73	47	68	62	61	180	81	51	52	18	55	49	177	41	54	43	45
GO:0015221	lipopolysaccharide transmembrane transporter activity	molecular function	32	40	18	20	31	34	16	48	24	16	26	48	153	35	16	22	18	66	56	146	62	35	16	75
GO:0015225	biotin transporter activity	molecular function	59	79	41	86	38	65	64	85	75	35	70	65	110	77	38	39	64	97	86	136	136	92	57	135
GO:0015232	heme transporter activity	molecular function	574	828	828	440	457	789	711	849	621	382	682	714	1784	595	339	719	409	1709	1534	2088	1102	769	379	1225
GO:0015234	thiamine transmembrane transporter activity	molecular function	7	13	2	19	4	12	5	8	6	2	7	5	7	13	9	1	19	42	31	12	23	4	14	25
GO:0015238	drug transmembrane transporter activity	molecular function	763	1022	623	713	426	906	735	1091	605	378	802	734	1194	832	540	581	632	1897	1530	1552	929	868	580	1057
GO:0015269	calcium-activated potassium channel activity	molecular function	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0015288	porin activity	molecular function	71	140	81	226	94	122	95	159	118	82	109	133	153	80	112	71	207	150	132	164	131	83	133	151
GO:0015293	symporter activity	molecular function	1332	2743	6434	1780	1544	1845	2186	2824	1480	1433	1669	1666	3217	1384	984	5990	1685	2602	2408	3579	2750	2365	1059	3083
GO:0015297	antiporter activity	molecular function	763	1022	623	708	426	906	735	1090	605	377	802	734	1193	832	540	581	631	1897	1530	1549	928	868	580	1057
GO:0015299	solute:proton antiporter activity	molecular function	1312	1572	2370	1033	973	1183	1298	1780	1171	845	965	1336	2483	1439	697	1936	911	2194	1969	3057	1703	1484	817	1841
GO:0015321	sodium-dependent phosphate transmembrane transporter activity	molecular function	218	242	96	160	122	223	143	265	163	117	194	152	286	263	140	75	159	370	339	360	217	173	157	242
GO:0015343	siderophore transmembrane transporter activity	molecular function	28	60	23	37	36	61	25	70	37	28	32	46	91	35	18	24	49	154	119	99	74	36	29	69
GO:0015385	sodium:proton antiporter activity	molecular function	104	51	15	99	28	46	22	47	158	29	44	179	321	110	17	10	91	58	50	379	100	21	24	123
GO:0015444	magnesium-importing ATPase activity	molecular function	120	121	59	73	28	105	159	164	103	35	91	98	182	136	45	61	69	73	48	243	77	159	57	89
GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	molecular function	1189	914	967	417	481	633	930	939	742	455	587	690	1028	1184	501	947	423	830	856	1163	737	1034	525	774
GO:0015485	cholesterol binding	molecular function	7	14	4	6	3	6	11	15	12	2	8	10	42	10	7	13	8	19	10	42	7	5	3	11
GO:0015501	glutamate:sodium symporter activity	molecular function	214	304	2047	267	339	148	153	322	117	323	138	145	300	245	123	1936	249	840	773	334	426	175	135	477
GO:0015556	C4-dicarboxylate transmembrane transporter activity	molecular function	192	228	70	227	91	213	143	252	127	85	182	140	189	228	159	66	197	502	431	215	192	165	157	214
GO:0015558	p-aminobenzoyl-glutamate uptake transmembrane transporter activity	molecular function	149	151	64	180	57	118	88	156	92	53	112	105	405	162	98	57	162	168	148	454	250	89	101	261
GO:0015578	mannose transmembrane transporter activity	molecular function	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015627	type II protein secretion system complex	cellular component	834	661	1324	308	397	505	749	763	600	333	418	639	1016	915	388	1271	346	1751	1569	1127	760	820	407	803
GO:0015628	protein secretion by the type II secretion system	biological process	834	661	1324	308	397	505	749	763	600	333	418	639	1016	915	388	1271	346	1751	1569	1127	760	820	407	803
GO:0015629	actin cytoskeleton	cellular component	6	10	22	18	13	27	10	27	11	9	16	4	21	6	3	24	9	13	14	24	46	22	9	56
GO:0015631	tubulin binding	molecular function	0	5	0	1	0	1	2	2	0	0	0	1	2	2	0	0	0	0	0	2	0	1	0	0
GO:0015643	toxic substance binding	molecular function	6	3	1	29	14	3	2	5	0	8	7	2	3	4	3	2	24	1	2	6	2	4	1	0
GO:0015649	2-keto-3-deoxygluconate:proton symporter activity	molecular function	17	29	3	38	3	24	8	30	11	1	26	9	12	17	14	8	39	54	45	12	14	13	17	13
GO:0015655	alanine:sodium symporter activity	molecular function	408	638	2477	686	559	469	386	653	221	517	417	271	571	434	421	2157	629	1153	1013	667	656	452	455	732
GO:0015658	branched-chain amino acid transmembrane transporter activity	molecular function	90	118	70	212	57	142	92	142	49	59	125	56	106	89	156	66	218	277	257	111	124	105	161	140
GO:0015667	site-specific DNA-methyltransferase (cytosine-N4-specific) activity	molecular function	1003	1314	1231	3369	2822	1774	1518	1327	1698	2742	1519	1846	358	1104	2226	1271	3117	677	645	430	1128	1823	2389	1286
GO:0015671	oxygen transport	biological process	17	29	143	23	27	31	26	46	15	26	43	18	55	14	14	128	20	49	32	75	42	30	16	46
GO:0015672	monovalent inorganic cation transport	biological process	61	94	40	85	55	82	49	111	76	51	76	93	280	71	32	31	61	197	197	281	177	64	44	176
GO:0015684	ferrous iron transport	biological process	143	227	356	145	130	184	146	275	150	127	154	167	258	166	130	321	117	333	355	269	235	164	93	262
GO:0015689	molybdate ion transport	biological process	13	16	17	15	13	7	23	24	20	15	3	13	25	20	8	21	9	25	35	35	29	15	12	25
GO:0015693	magnesium ion transport	biological process	122	121	59	73	29	106	161	164	104	37	92	98	184	138	45	61	69	73	51	246	77	160	58	89
GO:0015694	mercury ion transport	biological process	79	68	78	63	84	88	68	67	72	88	68	91	114	76	32	83	61	341	339	142	98	65	28	102
GO:0015696	ammonium transport	biological process	2378	3495	6325	1904	1888	2454	2668	3734	2509	1681	2228	2826	4909	2590	1348	5618	1797	6966	6380	5532	4016	2896	1443	4426
GO:0015700	arsenite transport	biological process	61	61	30	120	43	43	45	69	15	39	41	19	71	54	35	29	108	92	87	87	58	43	45	63
GO:0015703	chromate transport	biological process	693	933	3178	588	935	779	642	950	622	816	685	753	1516	818	359	2768	517	1437	1284	1713	1042	707	427	1164
GO:0015708	silicate transport	biological process	1	2	0	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0
GO:0015711	organic anion transport	biological process	11	54	8	115	16	45	14	56	5	14	39	10	14	20	17	7	106	60	55	16	23	16	17	29
GO:0015716	organic phosphonate transport	biological process	11	23	7	17	5	34	14	31	9	9	45	10	32	9	4	6	10	11	13	46	32	17	2	42
GO:0015727	lactate transport	biological process	456	532	1667	368	768	472	545	562	278	717	406	328	1382	467	405	1526	340	623	574	1483	653	596	442	674
GO:0015740	C4-dicarboxylate transport	biological process	192	228	70	227	91	213	143	252	127	85	182	140	189	228	159	66	197	502	431	215	192	165	157	214
GO:0015743	malate transport	biological process	8	4	0	1	0	0	4	5	1	0	2	0	3	2	2	0	1	0	0	2	1	3	0	0
GO:0015761	mannose transport	biological process	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015774	polysaccharide transport	biological process	274	422	1045	251	234	437	312	427	292	227	369	304	960	291	204	1052	231	624	589	1049	415	395	239	497
GO:0015803	branched-chain amino acid transport	biological process	90	118	70	212	57	142	92	142	49	59	125	56	106	89	156	66	218	277	257	111	124	105	161	140
GO:0015813	L-glutamate transport	biological process	214	304	2047	267	339	148	153	322	117	323	138	145	300	245	123	1936	249	840	773	334	426	175	135	477
GO:0015833	peptide transport	biological process	616	1036	759	600	436	946	892	1013	729	470	842	811	1619	671	438	709	575	1065	842	1809	1060	943	477	1176
GO:0015846	polyamine transport	biological process	85	111	358	105	85	141	109	133	85	77	115	88	244	95	63	307	93	393	354	273	172	121	79	187
GO:0015878	biotin transport	biological process	59	79	41	86	38	65	64	85	75	35	70	65	110	77	38	39	64	97	86	136	136	92	57	135
GO:0015886	heme transport	biological process	623	918	916	486	489	875	776	928	684	427	735	788	1968	646	379	808	452	1890	1728	2291	1218	834	406	1350
GO:0015888	thiamine transport	biological process	7	13	2	19	4	12	5	8	6	2	7	5	7	13	9	1	19	42	31	12	23	4	14	25
GO:0015889	cobalamin transport	biological process	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0
GO:0015891	siderophore transport	biological process	19	21	14	16	24	36	10	32	18	8	16	23	64	15	11	15	26	145	111	60	55	20	17	55
GO:0015920	lipopolysaccharide transport	biological process	32	40	18	20	31	34	16	48	24	16	26	48	153	35	16	22	18	66	56	146	62	35	16	75
GO:0015926	glucosidase activity	molecular function	141	338	80	130	87	278	139	352	87	91	268	120	210	151	86	61	132	257	240	245	167	150	100	208
GO:0015930	glutamate synthase activity	molecular function	2580	4183	5417	2190	2061	2935	3263	4480	2940	1970	2727	3315	5477	2708	1550	5122	2108	5769	5338	6077	4530	3581	1698	4933
GO:0015934	large ribosomal subunit	cellular component	782	736	955	344	365	507	576	843	522	292	403	574	823	806	333	883	345	741	753	994	720	688	428	773
GO:0015935	small ribosomal subunit	cellular component	49	63	68	55	40	71	57	88	68	25	61	72	79	59	30	48	49	62	59	120	79	80	40	87
GO:0015936	coenzyme A metabolic process	biological process	399	625	219	216	197	275	328	638	300	192	239	364	849	421	201	194	188	190	176	939	390	335	222	436
GO:0015937	coenzyme A biosynthetic process	biological process	965	1567	2231	838	800	1090	1135	1776	1022	756	933	1154	1851	1051	611	1977	748	2029	1948	2144	1540	1269	718	1681
GO:0015940	pantothenate biosynthetic process	biological process	1787	2736	3900	1428	1431	1842	1835	2878	1838	1342	1667	2074	3626	1936	1087	3533	1321	4230	3860	3973	2554	1941	1188	2756
GO:0015946	methanol oxidation	biological process	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	3	2	0	1	0	0	0
GO:0015947	methane metabolic process	biological process	2	2	0	0	7	4	3	5	1	4	0	1	0	10	2	0	1	1	2	0	1	4	2	1
GO:0015948	methanogenesis	biological process	309	598	336	235	224	732	465	629	362	225	666	389	1256	349	233	286	233	264	236	1432	701	514	236	759
GO:0015969	guanosine tetraphosphate metabolic process	biological process	1970	1660	1905	773	811	1036	1417	1741	1238	764	927	1327	2023	2193	796	1797	722	1934	1808	2238	1336	1504	926	1339
GO:0015976	carbon utilization	biological process	273	478	965	332	328	323	355	520	366	279	288	436	575	323	177	918	277	652	601	678	452	404	233	471
GO:0015977	carbon fixation	biological process	1669	2441	5282	1290	1562	1885	1786	2553	1764	1448	1688	1875	3940	1809	900	4872	1204	5345	4940	4451	3559	1939	982	3798
GO:0015979	photosynthesis	biological process	99	255	48	49	254	80	94	247	81	224	78	93	309	105	113	55	37	49	40	373	79	120	113	82
GO:0015986	ATP synthesis coupled proton transport	biological process	11212	8164	8549	4127	4099	5257	7883	8937	6250	3826	4868	7018	9744	12093	4223	7915	3878	8476	7587	10949	6911	8567	4758	7458
GO:0015991	ATP hydrolysis coupled proton transport	biological process	1009	858	701	473	391	516	913	921	569	345	497	636	952	1090	401	629	427	933	818	1119	836	1001	462	934
GO:0015992	proton transport	biological process	4937	5184	2577	2396	2082	3094	3865	5490	3195	1883	2768	3594	5840	5403	2135	2382	2148	5343	4720	6539	4368	4253	2348	4846
GO:0015995	chlorophyll biosynthetic process	biological process	31	62	24	21	10	55	52	43	28	14	47	41	192	28	35	22	21	31	35	237	31	85	32	26
GO:0015996	chlorophyll catabolic process	biological process	11	16	3	2	7	21	19	9	18	5	13	17	19	20	12	3	3	6	0	29	11	23	8	10
GO:0016010	dystrophin-associated glycoprotein complex	cellular component	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	1	1	0
GO:0016012	sarcoglycan complex	cellular component	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GO:0016020	membrane	cellular component	100284	122277	160433	69851	66021	96615	95728	131840	86313	59845	85344	96795	177439	109577	55869	144463	64201	168996	151400	204964	122887	106310	61870	136347
GO:0016021	integral component of membrane	cellular component	50945	62175	74981	35221	31762	44947	49328	66544	42877	28351	39242	48206	81577	55683	26778	67495	32069	70667	63113	94075	57623	55354	30054	63753
GO:0016032	viral process	biological process	311	102	78	225	331	168	71	117	92	275	168	105	32	358	139	102	197	65	61	39	98	71	188	121
GO:0016037	light absorption	biological process	1	3	0	0	4	0	0	3	1	5	0	0	2	0	0	0	0	0	0	1	1	1	0	1
GO:0016042	lipid catabolic process	biological process	161	234	90	145	98	243	235	266	224	72	228	271	248	183	82	59	123	62	55	276	189	284	72	219
GO:0016043	cellular component organization	biological process	1	1	4	1	0	4	1	2	0	0	3	1	2	0	0	3	0	0	0	2	2	1	2	2
GO:0016049	cell growth	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0016051	carbohydrate biosynthetic process	biological process	981	1055	1736	586	692	731	909	1166	1090	642	680	1191	1534	1012	509	1553	582	798	730	1762	800	922	524	869
GO:0016052	carbohydrate catabolic process	biological process	54	57	42	44	31	30	34	61	32	25	27	55	75	57	28	33	37	79	88	73	86	45	27	90
GO:0016055	Wnt signaling pathway	biological process	3	5	1	5	2	0	4	8	4	3	1	5	5	3	6	2	3	2	0	2	1	10	6	0
GO:0016070	RNA metabolic process	biological process	3	7	6	9	0	2	2	5	2	1	5	2	2	1	5	3	8	5	3	3	3	0	9	8
GO:0016114	terpenoid biosynthetic process	biological process	2839	4241	5639	2206	2106	2975	3103	4444	2844	1916	2722	3155	5031	3038	1592	5120	2089	5991	5557	5531	4386	3412	1748	4661
GO:0016125	sterol metabolic process	biological process	0	3	1	0	1	0	3	3	1	0	0	0	4	0	0	0	0	0	0	2	2	2	1	0
GO:0016151	nickel cation binding	molecular function	1442	1480	3612	1037	1205	1617	1559	1631	1654	1056	1476	1891	3479	1570	826	3307	1011	5251	4833	3827	2486	1685	923	2711
GO:0016153	urocanate hydratase activity	molecular function	74	150	52	74	47	106	73	159	62	35	89	78	136	98	39	45	41	80	76	195	120	110	49	161
GO:0016157	sucrose synthase activity	molecular function	3	2	0	0	8	3	1	3	0	7	2	5	4	0	9	0	0	1	1	3	1	1	9	0
GO:0016158	3-phytase activity	molecular function	48	49	10	48	32	15	30	51	50	29	19	81	128	50	36	14	49	29	27	134	53	43	32	58
GO:0016161	beta-amylase activity	molecular function	9	9	8	3	11	2	10	12	20	10	2	10	18	7	2	9	3	0	1	15	6	16	6	4
GO:0016163	nitrogenase activity	molecular function	53	108	56	167	77	168	101	121	56	60	126	67	159	56	50	46	176	896	856	169	79	119	52	70
GO:0016168	chlorophyll binding	molecular function	10	43	9	5	43	2	19	50	10	37	2	12	51	9	19	10	2	0	0	57	14	22	20	15
GO:0016176	superoxide-generating NADPH oxidase activator activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GO:0016180	snRNA processing	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
