GO	description	category	ERR4702550	ERR4702560	ERR4702551	ERR4702561	ERR4702552	ERR4702562	ERR4702553	ERR4702563	ERR4702554	ERR4702564	ERR4702555	ERR4702556	ERR4702557	ERR4702558	ERR4702559	ERZ1758440	ERZ1758441	ERZ1758442	ERZ1758444	ERZ1758445	ERZ1758437	ERZ1758447	ERZ1758438	ERZ1758448	ERZ1758439	ERZ1758449
GO:0016208	AMP binding	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	7	12	8	1	7	17	8	10	18
GO:0016209	antioxidant activity	molecular function	663	1460	617	13	34	10	31	555	784	960	858	24	257	498	1323	348	66	89	357	368	19	378	272	345	93	302
GO:0016226	iron-sulfur cluster assembly	biological process	582	965	534	12	30	5	49	424	714	789	683	30	510	723	982	204	47	54	218	200	15	225	165	209	59	234
GO:0016255	attachment of GPI anchor to protein	biological process	0	4	0	0	0	0	0	0	3	2	2	0	8	4	2	0	3	0	1	0	0	1	0	1	0	0
GO:0016272	prefoldin complex	cellular component	16	1	15	0	0	0	0	1	22	6	10	0	0	1	1	0	2	0	3	4	0	4	0	9	0	5
GO:0016298	lipase activity	molecular function	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	2	1	0	0	2	3	1	0	0
GO:0016301	kinase activity	molecular function	1295	1484	1078	16	13	9	20	602	1633	1280	1499	10	660	1059	1530	283	89	75	394	416	22	439	252	430	114	375
GO:0016307	phosphatidylinositol phosphate kinase activity	molecular function	3	8	1	0	0	0	0	0	3	4	3	0	10	8	7	1	1	0	0	0	0	0	0	0	0	0
GO:0016310	phosphorylation	biological process	3548	5063	3027	39	42	20	55	2141	4262	4403	4106	41	2189	3365	5005	1532	361	281	1437	1440	66	1508	1313	1385	624	1436
GO:0016311	dephosphorylation	biological process	395	550	326	7	5	3	5	287	434	543	451	3	232	374	530	102	21	17	126	120	3	120	86	107	26	92
GO:0016405	CoA-ligase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	5	5	0	6	6	3	3	6
GO:0016407	acetyltransferase activity	molecular function	11	54	13	1	0	0	0	1	17	11	11	0	5	4	44	33	7	8	24	30	4	25	26	21	16	25
GO:0016409	palmitoyltransferase activity	molecular function	0	1	0	0	0	0	0	2	0	0	2	0	3	1	4	2	1	0	0	0	0	0	1	0	0	0
GO:0016410	N-acyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	18	16	51	66	4	60	59	49	26	57
GO:0016429	tRNA (adenine-N1-)-methyltransferase activity	molecular function	17	55	6	0	0	0	1	4	25	5	15	0	1	5	41	3	0	0	7	5	0	6	4	7	1	3
GO:0016435	rRNA (guanine) methyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016436	rRNA (uridine) methyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO:0016437	tRNA cytidylyltransferase activity	molecular function	14	0	28	0	0	0	0	0	43	1	16	0	0	1	0	0	0	0	2	2	0	6	0	8	0	1
GO:0016459	myosin complex	cellular component	9	34	9	7	4	1	9	7	14	26	24	7	64	76	40	1	14	0	1	2	0	0	1	1	7	2
GO:0016462	pyrophosphatase activity	molecular function	11	1	6	0	0	0	0	0	3	1	18	0	0	0	0	4	2	2	10	9	1	10	7	8	5	14
GO:0016471	vacuolar proton-transporting V-type ATPase complex	cellular component	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016480	negative regulation of transcription from RNA polymerase III promoter	biological process	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
GO:0016485	protein processing	biological process	0	1	0	0	0	0	0	0	0	1	1	0	1	3	2	0	1	1	0	0	0	1	1	1	0	2
GO:0016491	oxidoreductase activity	molecular function	17001	29445	15040	356	368	172	450	17839	18113	34362	19124	373	14703	24735	28216	6998	1716	1607	6686	5924	389	6824	5731	5315	2424	6314
GO:0016533	cyclin-dependent protein kinase 5 holoenzyme complex	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	molecular function	1	1	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	0	0	0	0	0	0	0	0
GO:0016539	intein-mediated protein splicing	biological process	119	40	133	0	1	0	0	28	191	28	165	1	2	2	23	38	1	6	78	87	2	120	30	109	3	76
GO:0016559	peroxisome fission	biological process	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0
GO:0016560	protein import into peroxisome matrix@ docking	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016567	protein ubiquitination	biological process	9	17	6	0	1	0	0	4	6	6	11	3	16	16	21	14	7	0	4	4	0	3	13	1	2	2
GO:0016570	histone modification	biological process	0	0	1	0	0	0	0	0	0	1	0	0	6	6	0	0	2	0	0	0	0	0	0	0	2	0
GO:0016573	histone acetylation	biological process	1	3	0	0	1	0	0	2	2	1	2	0	7	6	2	0	1	0	0	0	0	0	0	0	0	0
GO:0016575	histone deacetylation	biological process	2	4	0	0	0	0	0	0	1	3	0	0	1	5	1	1	1	0	2	0	0	4	0	1	0	0
GO:0016579	protein deubiquitination	biological process	15	33	9	3	0	0	1	6	17	17	22	2	36	51	24	16	15	0	3	4	0	2	10	2	7	4
GO:0016592	mediator complex	cellular component	1	1	0	0	0	0	0	1	2	1	2	0	11	6	0	0	3	0	0	0	0	0	0	0	1	0
GO:0016593	Cdc73/Paf1 complex	cellular component	0	0	1	0	0	0	0	0	0	1	0	0	6	6	0	0	2	0	0	0	0	0	0	0	2	0
GO:0016597	amino acid binding	molecular function	666	1025	592	11	11	5	8	629	796	1353	794	13	446	742	981	110	27	27	151	161	6	151	88	172	32	153
GO:0016598	protein arginylation	biological process	59	207	40	1	3	0	1	181	54	322	51	0	177	244	214	38	14	11	31	20	0	22	35	19	17	24
GO:0016603	glutaminyl-peptide cyclotransferase activity	molecular function	18	23	19	2	0	0	2	6	20	24	24	0	2	9	9	9	1	4	7	4	2	8	5	5	2	10
GO:0016607	nuclear speck	cellular component	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016612	molybdenum-iron nitrogenase complex	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	3	0	1	1	3	0	4
GO:0016614	oxidoreductase activity@ acting on CH-OH group of donors	molecular function	557	1062	472	15	12	5	10	695	438	1390	491	8	641	1139	1099	249	38	42	188	135	8	181	200	102	69	184
GO:0016615	malate dehydrogenase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	4	2	6	0	8	12	3	7	11
GO:0016616	oxidoreductase activity@ acting on the CH-OH group of donors@ NAD or NADP as acceptor	molecular function	2553	3993	2388	55	51	16	58	1883	3051	3771	3132	48	1877	3035	3670	601	152	149	752	717	41	782	497	706	204	661
GO:0016620	oxidoreductase activity@ acting on the aldehyde or oxo group of donors@ NAD or NADP as acceptor	molecular function	2122	3634	1934	37	31	28	61	2001	2415	3873	2750	40	1884	3218	3331	638	157	155	608	558	52	623	513	552	216	638
GO:0016624	oxidoreductase activity@ acting on the aldehyde or oxo group of donors@ disulfide as acceptor	molecular function	458	628	451	9	6	6	11	284	487	608	585	10	417	617	491	144	31	32	136	132	7	144	111	124	39	120
GO:0016625	oxidoreductase activity@ acting on the aldehyde or oxo group of donors@ iron-sulfur protein as acceptor	molecular function	269	67	230	1	8	1	7	87	500	123	340	10	173	80	66	12	3	2	49	36	0	40	13	52	5	27
GO:0016627	oxidoreductase activity@ acting on the CH-CH group of donors	molecular function	2640	4317	2389	37	49	21	58	3860	2615	7375	2855	35	2889	5293	4169	998	259	244	878	723	23	871	795	546	373	929
GO:0016628	oxidoreductase activity@ acting on the CH-CH group of donors@ NAD or NADP as acceptor	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	5	8	5	0	7	5	3	8	13
GO:0016630	protochlorophyllide reductase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
GO:0016636	oxidoreductase activity@ acting on the CH-CH group of donors@ iron-sulfur protein as acceptor	molecular function	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
GO:0016638	oxidoreductase activity@ acting on the CH-NH2 group of donors	molecular function	319	704	283	7	4	9	6	666	362	1294	391	11	426	609	608	82	23	25	69	76	4	74	61	64	24	82
GO:0016639	oxidoreductase activity@ acting on the CH-NH2 group of donors@ NAD or NADP as acceptor	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	5	10	6	2	6	14	6	10	12
GO:0016641	oxidoreductase activity@ acting on the CH-NH2 group of donors@ oxygen as acceptor	molecular function	7	3	10	0	0	0	1	1	6	3	6	0	0	0	1	1	0	0	8	2	0	5	0	2	0	2
GO:0016645	oxidoreductase activity@ acting on the CH-NH group of donors	molecular function	14	76	17	1	0	1	0	4	28	8	20	1	12	11	48	21	2	2	12	12	2	12	15	7	5	12
GO:0016651	oxidoreductase activity@ acting on NAD(P)H	molecular function	404	812	353	5	4	2	10	390	499	734	493	4	366	595	749	278	59	55	188	169	8	190	216	167	81	214
GO:0016655	oxidoreductase activity@ acting on NAD(P)H@ quinone or similar compound as acceptor	molecular function	15	49	14	0	1	0	0	5	24	27	9	0	1	4	43	7	0	1	21	12	8	13	6	20	6	24
GO:0016661	oxidoreductase activity@ acting on other nitrogenous compounds as donors	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	3	1	2	1	3	1	4
GO:0016668	oxidoreductase activity@ acting on a sulfur group of donors@ NAD(P) as acceptor	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	9	1	8	22	1	25	34	16	16	16
GO:0016669	oxidoreductase activity@ acting on a sulfur group of donors@ cytochrome as acceptor	molecular function	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	15	6	6	19	11	0	20	17	9	9	12
GO:0016670	oxidoreductase activity@ acting on a sulfur group of donors@ oxygen as acceptor	molecular function	0	1	0	0	0	0	0	3	0	2	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1
GO:0016671	oxidoreductase activity@ acting on a sulfur group of donors@ disulfide as acceptor	molecular function	0	1	0	0	0	1	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016682	oxidoreductase activity@ acting on diphenols and related substances as donors@ oxygen as acceptor	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	2	2	3	2	1	4	4
GO:0016684	oxidoreductase activity@ acting on peroxide as acceptor	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	2	3	0	0
GO:0016701	oxidoreductase activity@ acting on single donors with incorporation of molecular oxygen	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	4	8	8	0	10	13	6	11	12
GO:0016702	oxidoreductase activity@ acting on single donors with incorporation of molecular oxygen@ incorporation of two atoms of oxygen	molecular function	171	359	151	2	7	5	6	54	109	119	135	3	150	212	331	101	25	21	77	50	4	69	68	21	26	59
GO:0016705	oxidoreductase activity@ acting on paired donors@ with incorporation or reduction of molecular oxygen	molecular function	1724	1690	1499	27	91	5	79	515	1171	1179	1615	28	651	986	1830	416	72	101	773	524	17	731	365	232	80	476
GO:0016706	oxidoreductase activity@ acting on paired donors@ with incorporation or reduction of molecular oxygen@ 2-oxoglutarate as one donor@ and incorporation of one atom each of oxygen into both donors	molecular function	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	2
GO:0016709	oxidoreductase activity@ acting on paired donors@ with incorporation or reduction of molecular oxygen@ NAD(P)H as one donor@ and incorporation of one atom of oxygen	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	7	7	12	16	3	11	30	9	15	20
GO:0016712	oxidoreductase activity@ acting on paired donors@ with incorporation or reduction of molecular oxygen@ reduced flavin or flavoprotein as one donor@ and incorporation of one atom of oxygen	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
GO:0016714	oxidoreductase activity@ acting on paired donors@ with incorporation or reduction of molecular oxygen@ reduced pteridine as one donor@ and incorporation of one atom of oxygen	molecular function	25	66	25	0	1	0	2	17	41	33	36	2	30	97	54	21	5	6	12	12	0	15	16	12	12	16
GO:0016715	oxidoreductase activity@ acting on paired donors@ with incorporation or reduction of molecular oxygen@ reduced ascorbate as one donor@ and incorporation of one atom of oxygen	molecular function	11	8	11	0	0	0	0	1	5	5	16	0	7	12	7	4	6	0	23	5	0	17	1	7	3	6
GO:0016717	oxidoreductase activity@ acting on paired donors@ with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	molecular function	29	87	19	2	0	0	4	6	31	15	36	0	31	40	65	39	18	7	26	43	0	34	28	36	22	34
GO:0016722	oxidoreductase activity@ oxidizing metal ions	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	2	0	3	3	4	0	1
GO:0016730	oxidoreductase activity@ acting on iron-sulfur proteins as donors	molecular function	13	29	9	1	1	0	1	4	17	5	13	0	0	0	20	22	12	3	9	3	0	12	10	7	14	20
GO:0016731	oxidoreductase activity@ acting on iron-sulfur proteins as donors@ NAD or NADP as acceptor	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	0	0	1	2	1	2	4
GO:0016740	transferase activity	molecular function	1144	2009	1023	26	16	13	23	850	1303	1719	1404	15	978	1508	1764	669	163	142	665	663	38	635	528	616	227	683
GO:0016742	hydroxymethyl-@ formyl- and related transferase activity	molecular function	663	913	594	11	7	4	4	458	789	1021	829	4	420	626	867	175	35	43	219	265	10	251	144	251	62	198
GO:0016743	carboxyl- or carbamoyltransferase activity	molecular function	666	1025	592	11	11	5	8	629	796	1353	794	13	446	742	981	114	32	30	155	161	7	155	92	178	36	157
GO:0016746	transferase activity@ transferring acyl groups	molecular function	971	1890	851	31	7	11	21	1399	1055	2746	1152	14	1135	1746	1761	416	116	99	318	303	24	313	345	279	167	398
GO:0016747	transferase activity@ transferring acyl groups other than amino-acyl groups	molecular function	1111	2350	995	32	34	20	47	1982	1120	3942	1333	34	1333	2343	2272	596	130	121	410	378	30	424	472	371	197	484
GO:0016755	transferase activity@ transferring amino-acyl groups	molecular function	131	65	95	0	1	0	2	15	178	51	166	1	19	19	39	21	2	10	38	45	0	53	14	45	3	51
GO:0016756	glutathione gamma-glutamylcysteinyltransferase activity	molecular function	8	41	5	0	0	0	0	3	12	6	10	0	1	1	46	7	1	0	3	2	0	0	5	2	0	2
GO:0016757	transferase activity@ transferring glycosyl groups	molecular function	749	1123	739	14	7	2	10	861	960	1617	1016	4	466	804	1075	254	58	47	254	290	13	278	213	280	85	266
GO:0016758	transferase activity@ transferring hexosyl groups	molecular function	558	578	549	4	2	4	4	332	817	739	701	3	324	445	565	146	61	26	211	225	3	224	117	243	71	229
GO:0016759	cellulose synthase activity	molecular function	4	6	2	0	0	0	0	0	3	2	3	0	0	4	7	6	3	1	4	6	3	5	6	4	7	9
GO:0016760	cellulose synthase (UDP-forming) activity	molecular function	0	3	1	0	0	0	0	0	3	0	1	0	0	0	7	7	0	0	1	1	0	0	7	2	2	5
GO:0016763	transferase activity@ transferring pentosyl groups	molecular function	808	908	761	4	4	2	8	462	1114	1013	996	10	400	622	1004	234	37	49	267	299	11	271	180	333	62	254
GO:0016765	transferase activity@ transferring alkyl or aryl (other than methyl) groups	molecular function	1691	2569	1620	17	9	9	19	1472	2174	2967	2216	25	1060	1686	2427	402	97	86	488	528	19	523	331	517	130	448
GO:0016767	geranylgeranyl-diphosphate geranylgeranyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	3	5	1	0	5	15	4	5	7
GO:0016772	transferase activity@ transferring phosphorus-containing groups	molecular function	2812	4416	2415	31	36	18	41	1949	3302	4036	3317	32	1959	3082	4380	1532	361	273	1324	1322	59	1377	1305	1262	617	1354
GO:0016773	phosphotransferase activity@ alcohol group as acceptor	molecular function	408	848	373	21	4	4	6	368	487	763	527	5	372	666	888	168	35	27	123	146	41	131	146	137	66	159
GO:0016774	phosphotransferase activity@ carboxyl group as acceptor	molecular function	181	217	143	4	0	1	0	39	264	115	200	0	39	75	251	29	4	7	36	45	5	44	27	42	14	45
GO:0016776	phosphotransferase activity@ phosphate group as acceptor	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	11	11	40	30	1	27	42	35	16	52
GO:0016779	nucleotidyltransferase activity	molecular function	2171	3139	1849	30	33	8	30	1278	2643	2682	2524	25	903	1459	3075	659	114	123	851	895	32	900	535	898	188	734
GO:0016780	phosphotransferase activity@ for other substituted phosphate groups	molecular function	209	350	199	1	2	0	5	154	267	324	250	1	151	213	350	151	30	32	133	132	5	134	105	110	45	127
GO:0016783	sulfurtransferase activity	molecular function	205	269	180	1	4	0	3	306	225	542	218	2	217	329	255	84	20	19	117	107	5	118	71	112	30	94
GO:0016785	transferase activity@ transferring selenium-containing groups	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	2	7	7	2	8	9	7	6	4
GO:0016787	hydrolase activity	molecular function	5905	8483	5444	56	66	51	92	4616	6447	9252	6721	71	3627	6421	8298	2901	709	627	3262	2970	143	3489	2494	2656	1049	2741
GO:0016788	hydrolase activity@ acting on ester bonds	molecular function	798	1114	856	9	5	8	11	584	1072	1158	1020	4	389	616	1117	304	54	57	364	374	16	390	251	362	104	250
GO:0016790	thiolester hydrolase activity	molecular function	6	22	6	0	0	0	0	49	10	75	10	0	33	83	23	31	9	8	10	10	2	14	25	14	12	28
GO:0016791	phosphatase activity	molecular function	73	163	83	4	0	1	3	486	87	1005	80	2	234	400	156	80	23	20	56	65	9	65	76	64	44	81
GO:0016793	triphosphoric monoester hydrolase activity	molecular function	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	32	6	7	15	14	1	23	31	16	13	29
GO:0016798	hydrolase activity@ acting on glycosyl bonds	molecular function	27	15	16	0	0	0	1	4	14	20	26	0	3	17	12	18	1	4	19	24	1	27	12	20	10	23
GO:0016799	hydrolase activity@ hydrolyzing N-glycosyl compounds	molecular function	220	292	223	2	0	0	2	171	294	327	284	1	119	203	297	68	13	11	101	104	4	108	54	111	21	66
GO:0016805	dipeptidase activity	molecular function	174	147	134	5	0	1	7	81	163	163	148	1	156	236	128	60	18	18	46	37	6	50	37	42	19	38
GO:0016810	hydrolase activity@ acting on carbon-nitrogen (but not peptide) bonds	molecular function	1152	1444	1023	25	15	14	25	495	1182	1009	1251	12	655	1147	1452	513	126	101	558	484	32	607	399	419	205	451
GO:0016811	hydrolase activity@ acting on carbon-nitrogen (but not peptide) bonds@ in linear amides	molecular function	112	265	96	3	2	0	0	54	103	111	115	2	65	115	317	87	17	21	58	42	5	64	77	30	27	56
GO:0016812	hydrolase activity@ acting on carbon-nitrogen (but not peptide) bonds@ in cyclic amides	molecular function	15	8	8	0	0	0	0	2	6	8	13	0	33	36	14	20	4	2	25	24	1	22	7	19	6	19
GO:0016813	hydrolase activity@ acting on carbon-nitrogen (but not peptide) bonds@ in linear amidines	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	2	6	12	2	11	13	2	11	11
GO:0016817	hydrolase activity@ acting on acid anhydrides	molecular function	20	131	22	0	0	0	0	7	14	33	15	0	6	1	168	32	2	4	10	8	4	10	21	5	3	12
GO:0016818	hydrolase activity@ acting on acid anhydrides@ in phosphorus-containing anhydrides	molecular function	142	252	125	3	0	2	6	147	173	288	161	2	203	262	259	75	18	17	52	59	6	51	65	30	30	76
GO:0016823	hydrolase activity@ acting on acid carbon-carbon bonds@ in ketonic substances	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	2	0	1	1
GO:0016829	lyase activity	molecular function	1646	2330	1591	20	21	12	26	1216	1864	2385	1800	38	1144	1917	2371	466	111	101	494	401	39	525	418	346	154	426
GO:0016831	carboxy-lyase activity	molecular function	856	804	708	9	12	0	5	301	968	668	872	9	143	260	891	97	20	21	186	176	13	205	85	204	33	163
GO:0016832	aldehyde-lyase activity	molecular function	427	736	410	10	4	4	11	345	521	676	444	11	208	488	905	81	13	23	149	137	8	133	68	153	26	115
GO:0016833	oxo-acid-lyase activity	molecular function	12	10	4	0	0	0	0	5	5	7	5	0	1	8	3	13	1	9	5	5	2	6	8	3	1	10
GO:0016835	carbon-oxygen lyase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	5	0	2	3	1	2	2	4
GO:0016836	hydro-lyase activity	molecular function	122	140	134	5	4	1	4	138	135	315	121	1	144	276	131	87	22	22	76	59	6	79	62	86	32	118
GO:0016840	carbon-nitrogen lyase activity	molecular function	23	15	17	0	1	0	1	22	14	30	16	1	54	45	11	2	4	4	8	6	0	4	3	5	3	14
GO:0016841	ammonia-lyase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3	0	0	0	2	1	1
GO:0016844	strictosidine synthase activity	molecular function	6	10	0	0	0	0	0	3	5	2	5	0	4	10	10	1	1	0	1	1	0	0	1	0	4	0
GO:0016846	carbon-sulfur lyase activity	molecular function	83	123	67	0	0	3	0	23	69	59	90	1	52	145	114	76	15	10	75	60	1	73	74	51	35	37
GO:0016849	phosphorus-oxygen lyase activity	molecular function	452	492	353	5	5	1	11	322	425	691	521	4	79	188	544	161	18	24	258	225	0	266	155	129	40	109
GO:0016851	magnesium chelatase activity	molecular function	3	22	4	0	0	0	0	4	3	8	1	0	54	35	18	11	5	5	2	0	0	3	7	2	9	10
GO:0016852	sirohydrochlorin cobaltochelatase activity	molecular function	29	79	30	2	0	0	0	55	39	74	33	3	6	10	68	17	4	4	13	16	1	17	20	13	5	15
GO:0016853	isomerase activity	molecular function	668	1057	624	16	10	11	10	534	823	1040	842	12	401	716	916	251	50	49	266	258	21	267	194	261	76	242
GO:0016857	racemase and epimerase activity@ acting on carbohydrates and derivatives	molecular function	326	496	301	9	3	2	5	234	385	527	371	6	210	361	544	79	14	19	106	120	4	128	73	134	21	92
GO:0016861	intramolecular oxidoreductase activity@ interconverting aldoses and ketoses	molecular function	8	5	8	2	0	1	0	4	13	9	18	0	1	6	5	2	3	1	4	1	4	3	0	2	2	6
GO:0016866	intramolecular transferase activity	molecular function	508	552	481	5	8	6	16	879	565	1614	529	11	685	1047	527	164	46	39	169	145	9	170	144	139	69	144
GO:0016868	intramolecular transferase activity@ phosphotransferases	molecular function	822	1549	779	15	10	6	11	732	1081	1569	1052	11	583	973	1484	235	45	49	243	250	11	257	170	250	68	248
GO:0016872	intramolecular lyase activity	molecular function	25	69	24	2	1	1	1	211	30	423	30	2	24	78	65	36	4	6	15	11	0	18	30	15	12	16
GO:0016874	ligase activity	molecular function	1784	2162	1748	10	10	4	15	1272	2398	2627	2254	13	806	1263	2052	460	84	97	662	675	15	708	364	709	132	573
GO:0016879	ligase activity@ forming carbon-nitrogen bonds	molecular function	103	180	109	0	0	0	0	45	162	119	123	1	3	20	186	42	7	12	56	63	3	59	45	72	17	60
GO:0016881	acid-amino acid ligase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	7	9	32	36	3	33	29	28	17	38
GO:0016884	carbon-nitrogen ligase activity@ with glutamine as amido-N-donor	molecular function	238	308	233	0	1	3	1	163	356	306	332	1	108	211	290	69	12	12	132	123	1	154	58	154	14	105
GO:0016887	ATPase activity	molecular function	6454	10626	5721	115	90	44	129	6298	7240	12650	7380	86	5065	8780	10630	2749	710	525	2817	2659	213	2964	2357	2371	1104	2511
GO:0016888	endodeoxyribonuclease activity@ producing 5'-phosphomonoesters	molecular function	0	0	0	0	1	0	0	0	0	0	1	0	1	3	1	15	4	2	11	23	1	18	11	13	4	6
GO:0016889	endodeoxyribonuclease activity@ producing 3'-phosphomonoesters	molecular function	24	44	9	0	0	0	0	2	28	2	29	0	0	0	30	8	0	0	8	11	0	9	6	9	0	2
GO:0016891	endoribonuclease activity@ producing 5'-phosphomonoesters	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	2
GO:0016903	oxidoreductase activity@ acting on the aldehyde or oxo group of donors	molecular function	232	146	235	3	5	1	12	87	332	214	285	12	75	132	143	43	13	12	86	81	2	81	42	91	21	79
GO:0016920	pyroglutamyl-peptidase activity	molecular function	4	4	3	0	0	0	0	32	1	57	7	0	5	13	7	4	5	2	3	3	1	3	2	3	9	7
GO:0016972	thiol oxidase activity	molecular function	2	8	3	0	0	0	0	2	11	3	8	0	2	3	7	7	2	1	1	1	0	0	5	0	0	1
