GO	description	category	ERR1809119	ERR1809120	ERR1809121	ERR1809122	ERR1809123	ERR1809124	ERR1809125	ERR1809127	ERR1809128	ERR1809129	ERR1809130	ERR1809131	ERR1809132	ERR1809133	ERR1809134	ERR1809135	ERR1809136	ERR1809137	ERR1809138	ERR1809139	ERR1809140	ERR1809141	ERR1809142	ERR1809143	ERR1809144	ERR1809145	ERR1809146	ERR1809147	ERR1809148	ERR1809149	ERR1809150	ERR1809151	ERR1809152	ERR1809153	ERR1809154	ERR1809155	ERR1809156
GO:0015035	protein disulfide oxidoreductase activity	molecular function	86	66	77	84	89	23	8	0	75	78	88	64	55	18	21	17	18	22	10	10	15	11	10	12	16	4	7	0	9	5	7	12	10	15	3	2	3
GO:0015049	methane monooxygenase activity	molecular function	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015074	DNA integration	biological process	6905	6362	6926	6837	6866	1518	999	1	6270	6115	6455	6297	5189	5764	5468	6085	5752	3682	1492	1563	1079	1727	1589	1601	1695	1140	1152	173	1266	719	503	1048	849	764	487	427	589
GO:0015075	ion transmembrane transporter activity	molecular function	9	4	7	6	3	0	2	0	2	1	2	1	3	3	0	3	1	2	5	4	3	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0
GO:0015078	hydrogen ion transmembrane transporter activity	molecular function	512	493	565	549	547	136	102	0	663	640	719	682	581	437	436	539	409	281	153	164	117	238	210	246	204	426	422	55	201	72	39	152	112	86	65	36	40
GO:0015079	potassium ion transmembrane transporter activity	molecular function	79	97	92	91	111	30	7	0	417	406	441	412	352	24	19	29	32	17	62	60	37	71	74	80	90	133	136	20	19	33	27	4	7	81	6	16	9
GO:0015081	sodium ion transmembrane transporter activity	molecular function	55	55	55	49	49	16	9	0	78	67	70	68	72	56	51	61	41	37	17	14	11	6	16	18	18	19	25	6	22	13	5	10	8	9	6	6	5
GO:0015087	cobalt ion transmembrane transporter activity	molecular function	5	6	4	3	3	1	3	0	4	1	8	1	4	1	2	4	1	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0
GO:0015093	ferrous iron transmembrane transporter activity	molecular function	842	722	807	815	830	182	161	0	664	610	696	653	578	673	694	779	692	503	254	306	203	378	381	373	417	242	246	35	302	130	31	215	193	131	91	99	75
GO:0015097	mercury ion transmembrane transporter activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	0	0
GO:0015098	molybdate ion transmembrane transporter activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015099	nickel cation transmembrane transporter activity	molecular function	6	6	3	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015105	arsenite transmembrane transporter activity	molecular function	0	0	0	0	0	0	1	0	1	1	2	1	2	0	1	0	0	0	1	0	0	0	1	2	3	1	1	0	0	0	0	0	1	1	0	1	0
GO:0015109	chromate transmembrane transporter activity	molecular function	455	408	472	462	512	114	112	0	351	329	379	344	308	480	441	573	458	322	126	165	100	151	162	147	154	211	197	28	146	95	40	182	124	98	37	45	79
GO:0015116	sulfate transmembrane transporter activity	molecular function	325	321	301	285	310	82	86	0	253	250	283	224	212	318	325	315	290	217	105	109	78	102	87	106	83	45	48	5	62	60	22	154	144	99	19	18	60
GO:0015128	gluconate transmembrane transporter activity	molecular function	332	326	325	280	350	58	52	0	73	62	81	82	66	26	36	38	21	24	22	23	16	54	56	63	58	24	22	3	62	19	9	14	18	44	19	23	5
GO:0015129	lactate transmembrane transporter activity	molecular function	214	232	229	233	253	59	29	0	65	53	40	43	42	56	56	66	74	33	47	44	24	35	39	43	40	49	58	7	15	9	5	15	10	6	15	19	10
GO:0015144	carbohydrate transmembrane transporter activity	molecular function	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015153	rhamnose transmembrane transporter activity	molecular function	117	141	147	130	116	34	33	0	95	71	94	89	54	150	112	152	134	93	26	29	14	13	14	9	13	0	2	0	15	24	14	17	11	11	4	6	13
GO:0015159	polysaccharide transmembrane transporter activity	molecular function	159	154	151	140	139	41	6	0	87	79	109	93	81	122	110	137	133	85	36	33	18	22	17	29	23	28	16	6	13	15	18	28	15	23	8	14	27
GO:0015171	amino acid transmembrane transporter activity	molecular function	31	24	22	29	21	7	8	0	42	20	35	25	28	36	18	32	23	16	15	13	16	14	6	7	12	9	7	0	5	16	2	5	9	17	4	0	10
GO:0015204	urea transmembrane transporter activity	molecular function	60	63	58	69	60	15	27	1	87	87	75	66	49	117	104	112	117	62	4	7	4	19	11	8	8	1	2	0	3	2	3	0	1	35	1	1	5
GO:0015221	lipopolysaccharide transmembrane transporter activity	molecular function	7	5	2	5	8	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015225	biotin transporter activity	molecular function	63	90	101	85	76	29	20	0	131	142	116	146	120	58	64	56	50	39	42	55	37	99	83	77	100	168	179	19	64	10	3	12	8	25	31	22	2
GO:0015232	heme transporter activity	molecular function	44	52	51	60	59	7	14	0	21	16	16	22	20	15	11	14	14	7	4	8	1	4	7	3	2	1	1	1	0	5	0	1	8	0	3	0	3
GO:0015234	thiamine transmembrane transporter activity	molecular function	28	30	41	42	27	9	21	0	38	35	42	38	35	15	23	39	20	10	34	39	26	31	37	29	38	31	44	5	50	2	3	8	6	6	22	25	7
GO:0015238	drug transmembrane transporter activity	molecular function	576	509	556	521	614	151	455	0	667	640	678	661	543	530	470	558	507	367	528	467	344	499	457	466	511	452	402	46	587	182	117	344	278	232	174	172	218
GO:0015288	porin activity	molecular function	181	163	185	148	143	30	1	0	11	7	8	7	4	0	3	4	0	3	1	0	0	3	1	2	2	1	1	0	1	3	0	0	0	0	3	0	0
GO:0015293	symporter activity	molecular function	653	611	653	657	644	173	253	0	597	588	559	587	499	441	429	451	419	286	263	267	176	448	451	477	474	591	642	114	334	125	39	173	127	142	80	107	89
GO:0015297	antiporter activity	molecular function	569	507	551	520	612	148	455	0	667	640	678	661	543	530	470	558	507	367	528	466	344	499	457	466	511	452	402	46	587	182	117	344	278	232	174	172	218
GO:0015299	solute:proton antiporter activity	molecular function	215	220	259	236	243	65	75	0	166	162	216	164	169	203	170	196	199	130	90	93	52	76	74	91	78	99	104	9	62	70	33	125	102	85	23	22	34
GO:0015321	sodium-dependent phosphate transmembrane transporter activity	molecular function	186	241	195	224	243	40	84	0	259	250	259	261	227	233	239	256	235	146	101	107	78	124	107	127	130	125	158	28	159	29	30	22	25	90	53	54	24
GO:0015343	siderophore transmembrane transporter activity	molecular function	13	7	20	11	16	2	3	0	9	10	8	14	6	9	11	15	13	8	1	2	2	3	1	6	1	3	4	1	3	4	1	6	8	2	1	2	2
GO:0015385	sodium:proton antiporter activity	molecular function	42	44	39	35	57	5	0	0	5	5	5	6	0	1	0	0	1	0	2	0	0	7	8	3	5	6	5	1	0	0	0	0	0	1	1	0	0
GO:0015412	molybdate transmembrane-transporting ATPase activity	molecular function	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015444	magnesium-importing ATPase activity	molecular function	15	18	10	16	19	2	1	0	31	16	19	19	21	10	15	6	17	4	25	17	10	9	6	2	7	0	0	0	4	2	8	1	4	0	2	0	0
GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	molecular function	153	145	169	148	153	28	19	0	157	170	181	201	140	91	78	131	86	69	37	45	24	40	47	48	50	68	73	11	49	17	1	56	51	27	9	9	5
GO:0015485	cholesterol binding	molecular function	2	3	2	3	4	1	0	0	0	1	3	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
GO:0015501	glutamate:sodium symporter activity	molecular function	122	130	125	121	133	37	52	0	116	108	150	133	104	75	72	85	74	54	51	49	49	87	70	90	74	41	44	2	83	18	4	23	20	18	27	40	9
GO:0015556	C4-dicarboxylate transmembrane transporter activity	molecular function	496	536	538	523	526	109	101	0	455	438	474	482	426	583	527	593	535	369	78	71	50	138	139	137	149	233	247	44	26	59	49	36	25	68	24	19	74
GO:0015558	p-aminobenzoyl-glutamate uptake transmembrane transporter activity	molecular function	189	184	192	198	181	41	19	0	132	115	132	133	114	148	172	146	165	116	12	16	11	16	29	28	25	37	28	4	14	11	5	18	13	13	3	12	16
GO:0015627	type II protein secretion system complex	cellular component	35	43	37	34	38	13	0	0	4	4	2	2	0	0	2	0	1	0	0	0	0	1	1	1	2	1	1	1	1	1	0	0	0	0	3	0	0
GO:0015628	protein secretion by the type II secretion system	biological process	35	43	37	34	38	13	0	0	4	4	2	2	0	0	2	0	1	0	0	0	0	1	1	1	2	1	1	1	1	1	0	0	0	0	3	0	0
GO:0015643	toxic substance binding	molecular function	2	1	1	3	3	0	0	0	8	9	3	5	5	15	17	15	10	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
GO:0015649	2-keto-3-deoxygluconate:proton symporter activity	molecular function	39	39	67	48	56	9	2	0	21	25	24	34	24	8	6	3	4	2	7	5	7	11	13	5	10	8	10	0	6	7	0	4	11	3	6	2	3
GO:0015655	alanine:sodium symporter activity	molecular function	958	936	1003	1061	1070	243	469	1	1476	1397	1541	1452	1239	963	889	991	841	584	460	499	354	884	897	904	928	1458	1553	211	564	251	102	271	218	134	182	196	319
GO:0015658	branched-chain amino acid transmembrane transporter activity	molecular function	220	230	216	216	242	45	79	0	295	314	296	294	252	100	96	113	97	74	119	151	92	274	288	308	251	503	502	89	153	20	12	52	30	28	51	73	19
GO:0015667	site-specific DNA-methyltransferase (cytosine-N4-specific) activity	molecular function	59	53	49	71	72	14	4	0	21	15	13	9	18	16	21	18	31	14	22	25	14	30	25	24	28	9	15	4	24	3	0	5	2	1	9	2	6
GO:0015671	oxygen transport	biological process	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0015672	monovalent inorganic cation transport	biological process	11	1	10	8	6	0	0	0	4	1	3	3	3	3	2	2	1	0	5	6	6	1	1	1	3	0	0	0	5	2	0	2	2	0	1	0	0
GO:0015684	ferrous iron transport	biological process	842	722	807	815	830	182	161	0	664	610	696	653	578	673	694	779	692	503	254	306	203	378	381	373	417	242	246	35	302	130	31	215	193	131	91	99	75
GO:0015689	molybdate ion transport	biological process	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015693	magnesium ion transport	biological process	15	18	10	16	19	2	1	0	31	16	19	19	21	10	15	6	17	4	25	17	10	9	6	2	7	0	0	0	4	2	8	1	4	0	2	0	0
GO:0015694	mercury ion transport	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	0	0
GO:0015696	ammonium transport	biological process	511	486	485	495	547	129	183	0	684	681	750	687	600	479	438	530	473	334	198	143	131	206	203	197	220	108	84	16	137	121	96	87	61	87	58	53	131
GO:0015700	arsenite transport	biological process	0	0	0	0	0	0	1	0	1	1	2	1	2	0	1	0	0	0	1	0	0	0	1	2	3	1	1	0	0	0	0	0	1	1	0	1	0
GO:0015703	chromate transport	biological process	455	408	472	462	512	114	112	0	351	329	379	344	308	480	441	573	458	322	126	165	100	151	162	147	154	211	197	28	146	95	40	182	124	98	37	45	79
GO:0015711	organic anion transport	biological process	23	26	20	28	35	6	12	0	6	11	8	8	7	0	4	2	1	0	3	5	4	8	6	4	3	5	3	1	8	0	2	5	10	9	3	26	7
GO:0015716	organic phosphonate transport	biological process	5	9	7	9	7	0	1	0	0	2	1	1	0	0	1	0	0	0	1	0	2	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0
GO:0015727	lactate transport	biological process	214	232	229	233	253	59	29	0	65	53	40	43	42	56	56	66	74	33	47	44	24	35	39	43	40	49	58	7	15	9	5	15	10	6	15	19	10
GO:0015740	C4-dicarboxylate transport	biological process	496	536	538	523	526	109	101	0	455	438	474	482	426	583	527	593	535	369	78	71	50	138	139	137	149	233	247	44	26	59	49	36	25	68	24	19	74
GO:0015768	maltose transport	biological process	6	4	6	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015774	polysaccharide transport	biological process	160	160	155	140	144	43	9	0	89	80	111	94	83	124	110	139	133	88	42	40	20	23	18	31	26	29	23	7	13	15	18	28	15	23	9	15	29
GO:0015803	branched-chain amino acid transport	biological process	220	230	216	216	242	45	79	0	295	314	296	294	252	100	96	113	97	74	119	151	92	274	288	308	251	503	502	89	153	20	12	52	30	28	51	73	19
GO:0015813	L-glutamate transport	biological process	122	130	125	121	133	37	52	0	116	108	150	133	104	75	72	85	74	54	51	49	49	87	70	90	74	41	44	2	83	18	4	23	20	18	27	40	9
GO:0015833	peptide transport	biological process	123	125	150	116	142	29	68	0	125	119	149	133	124	69	56	87	67	46	132	130	108	82	66	72	78	128	122	13	112	13	7	67	75	22	36	53	14
GO:0015846	polyamine transport	biological process	32	34	29	30	30	3	8	0	34	26	23	24	18	8	9	12	16	12	12	17	9	8	12	13	18	29	35	3	14	2	1	3	4	1	4	4	7
GO:0015878	biotin transport	biological process	63	90	101	85	76	29	20	0	131	142	116	146	120	58	64	56	50	39	42	55	37	99	83	77	100	168	179	19	64	10	3	12	8	25	31	22	2
GO:0015886	heme transport	biological process	48	59	56	68	67	8	15	0	23	19	20	25	22	17	14	15	15	7	4	8	1	5	7	3	2	1	1	1	0	5	0	1	9	0	4	0	3
GO:0015888	thiamine transport	biological process	28	30	41	42	27	10	21	0	38	35	42	38	35	15	23	39	20	10	34	39	26	31	37	29	38	31	44	5	50	2	3	8	6	6	22	25	7
GO:0015891	siderophore transport	biological process	13	7	20	11	16	2	3	0	9	10	8	14	6	9	11	15	13	8	1	2	2	2	1	5	1	3	4	1	3	4	1	6	8	2	1	2	2
GO:0015920	lipopolysaccharide transport	biological process	7	5	2	5	8	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015923	mannosidase activity	molecular function	50	52	49	37	51	7	13	0	90	81	79	88	71	70	83	89	64	53	6	10	2	67	46	52	62	7	10	2	27	12	5	2	4	8	5	15	12
GO:0015926	glucosidase activity	molecular function	82	105	93	87	118	25	47	0	504	441	491	464	429	153	156	154	161	95	51	46	23	42	33	43	35	76	81	16	70	22	22	17	7	78	19	14	50
GO:0015930	glutamate synthase activity	molecular function	973	917	940	978	964	245	384	1	1197	1074	1208	1212	953	1017	948	1045	1016	636	377	383	256	333	339	373	367	235	248	39	295	236	185	308	257	234	138	140	252
GO:0015934	large ribosomal subunit	cellular component	163	182	188	178	189	36	28	0	193	177	199	177	149	144	122	135	153	102	26	28	18	28	23	33	29	36	34	6	51	32	4	31	22	56	16	10	13
GO:0015935	small ribosomal subunit	cellular component	21	20	19	22	33	9	3	0	28	30	30	30	20	15	5	16	16	13	8	13	8	15	15	16	6	14	5	1	13	0	1	2	0	1	9	7	1
GO:0015936	coenzyme A metabolic process	biological process	3	3	3	4	7	1	0	0	2	3	6	1	3	0	0	1	1	0	1	0	0	0	0	2	1	2	0	0	1	1	0	1	1	0	1	0	0
GO:0015937	coenzyme A biosynthetic process	biological process	216	203	243	225	232	67	94	0	267	268	287	267	215	189	183	194	181	152	108	125	65	138	109	108	145	106	115	15	86	59	23	88	67	73	32	52	44
GO:0015940	pantothenate biosynthetic process	biological process	834	786	837	826	833	210	175	0	611	593	656	640	474	1008	981	1058	964	692	204	192	146	287	270	269	263	83	76	10	157	227	56	393	285	215	52	46	133
GO:0015947	methane metabolic process	biological process	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015948	methanogenesis	biological process	25	15	21	18	19	5	0	0	11	4	3	8	4	4	7	9	7	2	20	15	11	5	4	2	6	16	13	0	17	1	0	0	0	0	10	1	1
GO:0015969	guanosine tetraphosphate metabolic process	biological process	584	516	577	528	573	101	125	0	704	642	677	738	525	613	599	651	606	422	182	164	142	187	195	204	189	217	230	35	187	107	43	143	131	137	46	58	95
GO:0015976	carbon utilization	biological process	7	13	6	7	12	1	5	0	13	18	18	15	14	0	0	0	0	0	4	2	1	1	1	4	1	1	0	1	1	2	1	0	0	4	1	1	2
GO:0015977	carbon fixation	biological process	50	64	75	73	69	15	1	0	163	154	192	181	163	3	1	6	2	0	5	2	0	23	22	23	17	12	9	4	1	13	5	3	2	40	1	2	3
GO:0015979	photosynthesis	biological process	2	4	1	0	6	0	0	0	3	4	4	3	6	0	0	1	2	0	4	5	1	1	0	5	2	0	0	0	0	1	0	0	0	2	0	0	0
GO:0015986	ATP synthesis coupled proton transport	biological process	962	947	1051	1041	1043	262	195	0	1227	1170	1349	1252	1071	816	806	959	806	575	285	330	230	406	386	422	387	921	950	139	403	115	80	203	199	187	117	83	52
GO:0015991	ATP hydrolysis coupled proton transport	biological process	447	388	462	437	439	107	120	0	481	491	533	549	449	433	410	447	434	270	178	158	127	205	196	202	198	288	320	37	187	75	38	150	119	100	70	42	38
GO:0015992	proton transport	biological process	1137	1147	1230	1225	1211	272	303	0	1007	1009	1109	991	830	1425	1361	1473	1437	915	463	489	336	378	383	418	474	495	489	78	305	286	150	563	468	237	114	134	200
GO:0015996	chlorophyll catabolic process	biological process	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016020	membrane	cellular component	37171	36044	38451	37753	38907	8689	10076	7	36139	34278	37650	36273	29851	35058	32826	37521	35059	23080	11664	11755	8299	12875	12209	12741	13398	14962	15377	2298	10775	7667	3383	11395	9198	9172	4049	3933	6830
GO:0016021	integral component of membrane	cellular component	12542	12156	12922	12565	12688	2928	3086	4	11708	11265	12523	11782	10064	10437	9937	11107	10510	7155	3936	4038	2902	5188	4825	5075	5126	4827	5100	785	3892	2376	972	4155	3347	2961	1273	1425	1684
GO:0016032	viral process	biological process	6	3	5	8	4	1	1	0	4	4	7	7	10	23	16	23	19	15	0	0	2	2	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0
GO:0016042	lipid catabolic process	biological process	0	1	1	1	0	0	0	0	2	1	4	1	1	0	0	0	0	0	0	0	0	1	3	3	2	0	0	0	0	0	0	0	0	2	0	0	0
GO:0016051	carbohydrate biosynthetic process	biological process	348	357	344	380	427	77	39	0	111	130	136	155	117	175	161	174	178	105	22	36	20	24	18	16	18	13	27	4	29	24	3	12	7	54	8	21	11
GO:0016052	carbohydrate catabolic process	biological process	311	277	301	294	294	68	99	0	300	308	358	320	280	400	396	374	394	280	61	59	36	69	59	60	65	25	18	5	39	40	25	113	86	50	20	15	77
GO:0016055	Wnt signaling pathway	biological process	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016068	type I hypersensitivity	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016070	RNA metabolic process	biological process	13	11	18	15	14	2	0	0	3	2	3	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016114	terpenoid biosynthetic process	biological process	1896	1977	2016	2016	2061	404	505	0	1907	1763	1930	1934	1573	2161	2053	2326	2237	1371	699	718	518	699	666	717	700	675	719	105	593	421	180	651	578	564	186	263	330
GO:0016125	sterol metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016149	translation release factor activity, codon specific	molecular function	675	673	647	750	765	178	207	1	670	656	751	676	612	744	728	790	717	494	236	285	169	283	257	283	284	228	209	30	220	175	56	238	190	206	72	91	178
GO:0016151	nickel cation binding	molecular function	243	235	224	234	276	63	53	1	110	104	101	114	99	66	73	81	104	53	71	79	33	61	62	53	65	92	66	8	32	19	7	153	142	143	39	16	10
GO:0016153	urocanate hydratase activity	molecular function	955	864	892	981	913	201	293	0	456	465	533	472	379	1333	1315	1451	1432	969	230	229	192	200	179	201	177	202	206	23	161	278	101	306	271	235	64	87	220
GO:0016158	3-phytase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0016161	beta-amylase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016163	nitrogenase activity	molecular function	6	1	2	1	2	1	0	0	1	1	1	0	0	2	2	0	1	3	2	5	2	2	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0
GO:0016168	chlorophyll binding	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016192	vesicle-mediated transport	biological process	1	0	1	1	1	0	0	0	0	0	1	0	0	3	4	1	2	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	6	0	0
GO:0016209	antioxidant activity	molecular function	590	537	552	539	556	105	84	0	523	472	512	498	384	591	601	682	687	383	135	110	91	126	142	145	154	126	124	20	89	125	44	196	188	114	39	40	98
GO:0016226	iron-sulfur cluster assembly	biological process	837	901	974	895	949	234	238	0	914	903	921	910	742	977	888	991	943	575	346	337	252	365	379	398	364	381	394	68	298	171	70	258	212	282	121	140	150
GO:0016255	attachment of GPI anchor to protein	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016298	lipase activity	molecular function	6	6	4	3	4	0	0	0	0	0	0	0	0	1	2	2	0	0	1	0	0	1	0	2	1	0	0	0	1	0	0	0	0	1	0	0	1
GO:0016301	kinase activity	molecular function	2344	2274	2443	2305	2542	589	583	0	2320	2162	2273	2230	1992	2455	2301	2665	2508	1686	833	785	629	888	827	897	865	882	870	144	658	530	184	760	663	688	219	288	364
GO:0016310	phosphorylation	biological process	4165	3941	4250	4116	4498	1008	1264	0	3758	3455	3777	3675	3097	4076	3774	4374	4098	2675	1420	1404	1032	1679	1606	1623	1653	1503	1503	229	1397	920	366	1315	1086	1159	501	561	670
GO:0016311	dephosphorylation	biological process	371	343	367	379	356	88	113	0	441	362	396	432	316	417	341	409	397	246	82	113	81	132	141	145	137	118	120	16	111	79	35	141	112	88	40	39	69
GO:0016407	acetyltransferase activity	molecular function	99	74	73	79	93	21	11	0	112	119	131	118	105	47	50	60	53	39	18	13	9	25	15	34	26	6	6	0	13	7	3	30	29	32	3	5	8
GO:0016415	octanoyltransferase activity	molecular function	34	30	48	44	37	11	7	0	37	26	32	33	34	52	52	58	56	38	9	9	7	5	12	4	9	0	1	1	4	20	8	30	18	5	3	0	5
GO:0016429	tRNA (adenine-N1-)-methyltransferase activity	molecular function	23	24	20	26	32	10	5	0	40	48	32	50	37	9	13	18	6	4	9	17	7	5	4	3	5	13	11	3	4	1	0	0	3	0	1	5	3
GO:0016459	myosin complex	cellular component	1	1	3	1	2	0	0	0	16	9	11	13	6	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0
GO:0016462	pyrophosphatase activity	molecular function	8	10	8	6	10	0	5	0	15	13	10	14	8	3	7	6	1	4	7	2	6	4	6	9	5	6	14	1	7	1	0	5	0	4	2	2	0
GO:0016480	negative regulation of transcription from RNA polymerase III promoter	biological process	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016491	oxidoreductase activity	molecular function	23154	22639	23703	22988	23814	5401	6581	6	21975	21101	23040	22025	18332	21354	20083	22735	21164	13879	7964	7788	5570	9058	8630	9145	9487	9459	9599	1493	7090	4713	1970	7402	5961	5630	2613	3064	3696
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	molecular function	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016539	intein-mediated protein splicing	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016559	peroxisome fission	biological process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016567	protein ubiquitination	biological process	0	1	0	3	0	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016570	histone modification	biological process	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016573	histone acetylation	biological process	1	1	0	2	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016579	protein deubiquitination	biological process	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016593	Cdc73/Paf1 complex	cellular component	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016597	amino acid binding	molecular function	1818	1789	1684	1717	1894	389	506	0	1890	1812	1929	1789	1518	1810	1676	1860	1832	1167	623	651	450	818	701	810	742	590	617	103	741	403	117	725	588	445	218	292	255
GO:0016598	protein arginylation	biological process	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	molecular function	33	29	31	29	30	10	1	0	0	3	2	1	0	1	1	6	1	1	1	0	0	4	1	1	3	1	0	0	0	3	0	0	0	0	1	0	0
GO:0016615	malate dehydrogenase activity	molecular function	5	5	8	5	4	2	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	1	2	2	3	0	0	0	1	0	0	15	6	0	0	0	0
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular function	4684	4475	4771	4835	4857	1064	1096	2	4154	4059	4432	4261	3635	4774	4566	5080	4793	3203	1219	1136	863	1592	1519	1648	1630	1334	1316	209	1215	758	332	1516	1215	985	465	541	552
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	molecular function	2348	2302	2334	2401	2535	464	455	1	2147	2094	2126	2160	1895	2006	1919	2146	1996	1287	718	696	484	820	792	830	858	904	886	149	652	347	139	649	571	522	209	241	257
