IPR	description	ERR1809119	ERR1809120	ERR1809121	ERR1809122	ERR1809123	ERR1809124	ERR1809125	ERR1809127	ERR1809128	ERR1809129	ERR1809130	ERR1809131	ERR1809132	ERR1809133	ERR1809134	ERR1809135	ERR1809136	ERR1809137	ERR1809138	ERR1809139	ERR1809140	ERR1809141	ERR1809142	ERR1809143	ERR1809144	ERR1809145	ERR1809146	ERR1809147	ERR1809148	ERR1809149	ERR1809150	ERR1809151	ERR1809152	ERR1809153	ERR1809154	ERR1809155	ERR1809156
IPR014795	Vibrio phage ICP1, Orf50	6	8	9	5	3	0	0	0	5	8	10	5	4	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	6	1	0	0	0	0	0	0	0
IPR014799	Apx/Shrm Domain 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
IPR014807	Cytochrome oxidase assembly protein 1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014816	tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14	2	1	4	3	2	0	3	0	7	10	10	14	6	0	0	1	0	0	0	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	2
IPR014818	Bacteriophage/plasmid primase, P4, C-terminal	11	12	12	19	12	9	9	0	11	5	9	6	9	7	5	2	7	3	8	9	9	3	2	4	1	4	1	0	7	5	0	1	0	1	3	2	0
IPR014819	Primase, C-terminal 2	26	26	14	19	31	7	14	0	25	15	24	23	21	35	28	46	33	33	8	7	2	19	11	21	19	5	2	1	2	16	7	3	5	6	2	1	9
IPR014820	Primase, C-terminal 1	4	5	4	2	5	2	3	0	208	219	229	180	166	5	0	7	10	4	5	3	1	0	3	2	3	0	1	0	3	0	0	2	3	1	1	0	0
IPR014824	Scaffold protein Nfu/NifU, N-terminal	7	7	4	6	5	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014825	DNA alkylation repair enzyme	134	116	116	126	133	29	16	0	97	73	103	86	78	115	116	136	121	72	67	71	44	19	28	28	25	32	39	6	11	20	28	4	5	60	4	20	25
IPR014833	TnsA endonuclease, N-terminal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014836	Integrin beta subunit, cytoplasmic domain	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014846	Protein of unknown function DUF1786, putative pyruvate format-lyase activating enzyme	4	3	2	2	6	1	1	0	0	0	0	1	0	0	0	0	0	0	1	2	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
IPR014853	Uncharacterised domain, cysteine-rich	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014858	Protein of unknown function DUF1788	17	22	19	17	12	4	1	0	4	7	8	6	5	3	5	5	1	1	2	1	2	2	2	4	1	0	1	0	1	0	0	0	0	1	0	0	0
IPR014861	Uncharacterised domain CNP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014862	TrwC relaxase	0	0	0	0	1	0	0	0	17	11	15	24	17	0	0	0	0	0	0	0	0	5	3	4	3	0	0	0	2	1	0	0	1	1	0	0	0
IPR014864	Transcription factor, NikR, nickel binding C-terminal	12	16	21	12	23	6	4	0	14	9	17	8	14	6	7	12	10	6	2	1	2	2	1	1	2	0	1	0	0	0	0	1	0	0	1	0	0
IPR014867	Spore coat protein CotH	9	9	11	13	11	4	6	0	17	11	14	17	17	2	2	6	4	1	7	4	1	11	6	12	11	10	10	1	13	1	0	11	7	8	7	2	0
IPR014869	Domain of unknown function DUF1792	55	52	50	50	60	11	0	0	4	5	12	10	5	16	21	18	19	10	1	2	2	3	4	4	3	0	0	0	0	2	2	1	2	0	0	0	0
IPR014870	Domain of unknown function DUF1793	149	157	163	160	158	34	9	0	57	59	62	64	57	185	176	184	172	119	8	9	13	16	21	15	13	4	9	0	6	2	6	8	4	4	8	1	2
IPR014871	dUTPase/dCTP pyrophosphatase	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	3	0	0	0	0	0	0	0	0
IPR014875	Mor transcription activator	2	3	3	1	3	0	1	0	7	2	5	3	4	0	1	1	0	0	3	6	7	3	2	1	1	0	0	0	2	3	0	1	1	0	0	0	0
IPR014877	CRM1 C-terminal domain	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014878	Domain of unknown function DUF1794	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014879	Sporulation initiation factor Spo0A, C-terminal	118	100	106	123	134	27	40	0	105	93	105	109	96	63	74	76	81	48	83	97	68	78	92	94	89	44	61	9	86	5	3	15	16	16	37	25	5
IPR014881	Nin one binding (NOB1) Zn-ribbon-like	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014883	VRR-NUC domain	2	2	2	4	3	0	0	0	3	5	3	2	2	4	7	2	5	5	3	2	1	3	2	2	3	24	18	5	0	0	0	0	0	0	1	0	1
IPR014885	VASP tetramerisation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014892	Replication protein A, C-terminal	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014894	Protein DcrB	3	6	3	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014895	Alginate lyase 2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014897	PBCV-specific basic adaptor domain	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014898	Zinc finger, C2H2, LYAR-type	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014900	Viral late gene transcription factor 3 , zinc ribbon	1	1	0	0	0	0	1	0	0	0	0	1	0	1	2	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	2	0
IPR014901	2-cysteine adaptor	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014903	Protein of unknown function DUF1796	4	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014904	Protein of unknown function DUF1797	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014905	HIRAN domain	3	0	0	1	1	0	0	0	2	2	1	1	2	5	10	10	10	6	3	1	1	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
IPR014907	Virulence-protein E, N-terminal	477	481	489	491	528	102	308	0	286	291	320	311	227	514	510	533	513	323	143	139	100	139	128	128	116	86	66	17	39	171	91	105	92	84	63	52	300
IPR014909	Cytochrome b6-f complex Fe-S subunit	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014910	Putative monooxygenase YdhR	6	3	0	4	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPR014911	Type 4 secretion system, PilS, N-terminal	9	5	4	6	5	3	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPR014914	RES domain	0	1	1	0	0	0	0	0	3	4	1	1	3	9	7	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014915	Bacteriophage TLS, TfmB	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
IPR014918	Phage tail tube protein 3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014922	Domain of unknown function DUF1801	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR014925	Uncharacterised domain CGGC-dom	7	7	11	9	13	3	3	0	8	14	14	9	7	9	5	4	2	6	4	4	0	2	0	0	2	12	12	4	12	1	0	1	0	0	0	0	2
IPR014926	Bacteriophage D3112, Orf24	1	1	3	3	4	1	1	0	0	0	0	0	0	0	1	1	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPR014929	E2 binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IPR014930	Myotonic dystrophy protein kinase, coiled coil	0	0	1	1	1	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014931	Protein of unknown function DUF1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
IPR014937	Protein of unknown function DUF1810	17	31	9	17	23	10	0	0	48	45	47	44	45	51	33	34	32	26	28	33	23	3	6	5	5	2	3	1	2	0	8	0	0	12	0	3	0
IPR014939	CDT1 Geminin-binding domain-like	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR014940	BAAT/Acyl-CoA thioester hydrolase C-terminal	18	16	12	20	16	5	1	0	6	4	8	5	5	14	7	10	13	7	1	2	6	9	8	8	5	2	0	0	10	1	2	0	0	0	3	0	0
IPR014941	Fimbrillin-A associated anchor protein Mfa1/Mfa2	178	152	196	203	197	38	44	0	52	51	76	60	73	135	118	139	151	90	41	33	34	16	22	26	24	17	22	3	13	39	23	37	33	69	10	0	72
IPR014942	Nucleotidyl transferase AbiEii toxin, Type IV TA system	209	201	224	191	196	42	15	0	125	114	137	126	77	174	189	183	180	113	27	33	29	20	25	19	20	9	8	0	29	15	11	36	19	15	6	5	3
IPR014944	Toxin SymE-like	13	11	18	15	14	2	0	0	3	2	3	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR014948	Protein of unknown function DUF1819, putative inner membrane	22	12	16	18	21	7	0	0	11	9	15	14	14	4	6	6	5	4	0	2	3	5	5	4	6	4	4	0	3	0	0	0	0	0	1	0	0
IPR014949	Protein of unknown function DUF1820	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014957	IDEAL domain	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014958	DGC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014959	Protein of unknown function DUF1827	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014960	Domain of unknown function DUF1828	2	1	1	1	0	2	0	0	9	15	16	13	9	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
IPR014961	Domain of unknown function DUF1829	5	0	2	2	0	0	0	0	31	30	41	33	31	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	1	0	0	1	0	0	0
IPR014963	Uncharacterised domain UPF0302, N-terminal	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014965	Putative amino acid metabolism	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014966	FRG domain	37	32	38	47	45	8	2	0	15	19	29	26	12	18	17	13	15	7	2	2	1	0	0	2	5	3	2	0	6	0	0	1	0	0	2	3	0
IPR014969	DNA sulphur modification protein DndE	2	1	1	3	3	0	0	0	10	3	5	3	2	1	0	0	1	0	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
IPR014972	Bacteriophage Mu, Gp37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014973	Protein of unknown function DUF1835	10	7	3	7	5	2	0	0	6	14	20	11	4	6	7	3	9	4	0	1	0	2	5	5	3	0	1	0	0	0	0	0	0	0	0	0	0
IPR014974	Domain of unknown function DUF1833	14	12	17	13	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014975	Protein of unknown function DUF1836	36	39	49	48	39	8	13	0	53	40	46	58	47	40	23	37	34	16	26	43	22	19	15	9	17	31	32	4	40	1	1	8	4	7	12	15	2
IPR014976	Protein of unknown function DUF1837	7	4	10	6	11	3	0	0	0	1	1	1	3	11	2	6	9	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014981	Flagellin D3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014982	GSCFA	225	208	255	248	267	56	39	0	178	150	222	230	152	311	346	349	311	216	45	68	38	44	42	52	50	67	69	10	50	65	18	62	50	103	16	26	50
IPR014983	GAD-related	2	1	4	4	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014985	WbqC-like protein family	76	77	72	71	68	21	17	0	87	64	88	60	61	89	87	97	89	52	29	24	18	13	19	21	23	22	22	4	17	10	7	32	28	28	8	8	16
IPR014986	Clostridium phage phiCD119, XkdN	5	9	9	14	7	2	0	0	45	41	37	42	26	14	17	14	14	9	5	4	3	4	5	4	7	24	25	5	12	2	0	3	1	2	2	15	3
IPR014987	Uncharacterised protein family YfcL	12	9	7	8	9	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IPR014991	Protein of unknown function DUF1840	2	2	4	2	1	0	7	0	2	1	3	0	3	2	3	5	3	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014995	Protein of unknown function DUF1844	6	4	1	1	4	1	0	0	0	2	1	4	1	1	0	0	0	1	1	2	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0
IPR014996	Integrating conjugative element protein, PFL4669	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR014997	Protein of unknown function DUF1847	74	56	76	68	62	13	18	0	102	84	109	74	75	29	28	50	34	28	40	28	31	64	44	51	53	6	7	2	12	3	15	6	9	6	4	11	2
IPR014998	Protein of unknown function DUF1848	110	108	88	83	95	17	13	0	140	116	127	127	97	163	122	126	122	67	14	12	14	49	52	59	63	9	11	2	36	44	3	101	84	22	12	17	15
IPR014999	Uncharacterised protein family UPF0371	271	267	253	246	284	34	75	0	482	466	458	427	403	273	261	318	298	165	147	149	122	255	217	260	263	241	289	36	265	41	17	68	45	156	50	111	13
IPR015001	Protein of unknown function DUF1850	18	22	19	17	21	5	0	0	24	26	34	30	27	14	12	9	18	13	3	1	4	5	4	6	7	37	34	6	7	0	0	0	3	0	1	0	0
IPR015002	Domain of unknown function DUF1851	4	10	12	8	5	1	0	0	1	2	3	0	2	0	2	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015005	Domain of unknown function DUF1854	2	5	3	2	6	1	0	0	0	0	0	0	1	0	1	4	0	0	2	3	2	4	4	3	9	1	0	0	4	0	0	0	0	0	0	0	0
IPR015014	PhoQ Sensor	18	9	12	16	23	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR015017	Protein of unknown function DUF1904	0	1	1	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015018	Protein of unknown function DUF1905	5	2	3	6	6	0	1	0	3	1	1	1	2	18	13	13	9	5	2	0	0	2	0	2	1	0	0	0	0	1	0	3	1	0	0	0	0
IPR015020	Protein of unknown function DUF1906	1	1	0	0	0	0	0	0	5	5	6	5	9	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	16	0	0	0
IPR015024	Domain of unknown function DUF1910	23	12	15	14	20	1	2	0	39	33	41	39	26	0	2	1	1	2	1	2	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
IPR015025	Domain of unknown function DUF1911	19	22	29	26	25	7	1	0	33	27	47	49	25	0	0	1	3	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0
IPR015026	Protein of unknown function DUF1912	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015027	Receptor-binding protein of phage tail base-plate Siphoviridae, head	20	23	41	22	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015032	MTH538 TIR-like domain	35	32	33	17	26	8	0	0	27	32	27	33	26	11	6	12	10	8	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0
IPR015037	Protein of unknown function DUF1919	61	57	54	62	53	10	4	0	21	27	26	19	16	29	38	37	29	17	3	10	1	11	6	18	14	4	0	0	6	6	0	0	0	6	1	1	8
IPR015038	Uncharacterised protein family CsiD	26	20	40	38	25	7	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	2	0	1	1	0	1	0	0
IPR015041	Osmosensory transporter coiled coil	6	4	5	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR015045	Protein of unknown function DUF1861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0
IPR015048	Domain of unknown function DUF1899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPR015050	Bypass of forespore C, C-terminal	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015051	Protein YoaG	4	5	3	5	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015055	Acidianus two-tailed virus, Orf117	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015056	Nuclear receptor-binding factor 2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015060	Protein of unknown function DUF1870	13	11	8	8	9	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015061	Domain of unknown function DUF1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015065	Surface composition regulator	4	11	5	7	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015066	Protein of unknown function DUF1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IPR015067	Protein of unknown function DUF1893	132	114	100	120	130	26	34	0	122	112	127	118	108	125	123	151	138	74	61	58	41	45	38	35	56	20	26	1	29	25	33	3	3	36	11	25	17
IPR015068	Protein of unknown function DUF1877	59	64	57	80	61	17	0	0	18	12	18	13	21	0	1	3	0	3	3	1	0	4	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0
IPR015069	Domain of unknown function DUF1868	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015073	Atu1913-like	2	1	2	1	1	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015075	Protein of unknown function DUF1857	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015077	Domain of unknown function DUF1858	39	34	38	41	44	7	18	0	58	47	59	55	48	26	20	26	24	11	21	35	19	20	19	30	17	39	42	4	36	5	0	13	9	13	8	10	8
IPR015079	Protein of unknown function DUF1889	9	9	9	4	14	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015082	Protein of unknown function DUF1896	356	343	323	335	385	59	301	0	463	446	502	472	371	594	583	688	578	434	137	139	93	87	105	117	109	27	23	1	67	143	139	131	103	100	47	57	126
IPR015083	Polyketide synthase, docking domain	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015086	Bacteriophage T4, Gp59, helicase assembly protein, C-terminal	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015089	Cytochrome b-c1 complex subunit 10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
IPR015090	Bacterial epsilon antitoxin	1	1	0	1	1	0	0	0	6	7	1	1	5	14	17	15	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015093	Protein of unknown function DUF1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
IPR015094	Integrase, lambda-type, N-terminal DNA-binding	5	5	1	3	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015095	Alkylated DNA repair protein AlkB, homologue 8, N-terminal	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015096	Domain of unknown function DUF1897	0	2	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR015097	Lung surfactant protein D coiled-coil trimerisation	7	10	11	14	16	4	2	0	17	11	16	17	20	14	12	15	13	15	2	7	2	2	3	5	2	6	9	0	3	6	1	0	0	1	1	1	4
IPR015100	Anti-Sigma Factor A	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015102	Transcriptional regulator HTH-type, FeoC	15	4	8	8	10	1	0	0	1	0	0	1	1	0	2	0	0	2	0	2	1	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0
IPR015105	Type-2 restriction enzyme NgoMIV	20	9	11	11	9	1	4	0	1	5	9	3	7	25	44	46	44	28	1	1	2	8	7	10	13	8	10	1	0	0	0	0	0	0	0	0	0
IPR015109	Restriction endonuclease, type II, EcoRII, C-terminal	35	41	37	43	31	8	2	0	62	60	72	68	50	17	10	29	10	12	1	1	3	0	0	2	0	3	1	1	2	0	1	3	3	0	0	0	2
IPR015111	Hut operon regulatory protein HutP	10	6	8	10	10	1	1	0	18	21	17	15	8	8	3	12	3	3	17	12	6	7	6	10	7	10	2	1	2	0	0	1	0	0	3	1	1
IPR015116	Cdc42 binding domain-like	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015117	Ig protease IdeS	9	2	3	5	5	2	0	0	25	16	19	27	9	2	3	4	1	0	1	5	4	0	1	3	1	0	0	0	0	0	0	42	36	9	2	0	0
IPR015120	Siah interacting protein, N-terminal	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015122	Excisionase from transposon Tn916	54	49	55	62	45	13	4	0	60	88	103	94	79	25	29	32	30	21	6	2	0	10	9	8	8	2	5	0	7	0	0	1	0	1	2	0	0
IPR015123	Bcr-Abl oncoprotein oligomerisation	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015126	Mu DNA binding, I gamma subdomain	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015130	D-Lysine 5,6-aminomutase alpha subunit	222	213	252	242	289	53	78	0	104	117	123	121	92	345	298	330	376	201	53	64	48	90	101	109	105	65	60	16	40	60	10	16	9	6	27	17	80
IPR015134	MEF2 binding	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015144	Type III secretion system effector delivery regulator TyeA	0	2	1	1	0	2	0	0	1	1	4	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPR015157	Translation machinery associated TMA7	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015160	Heat-stable enterotoxin B, secretory	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR015162	CheY binding	7	5	6	2	7	4	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
