GO	description	category	ERR1811624	ERR1811625	ERR1811626	ERR1811627	ERR1811628	ERR1811629	ERR1811630	ERR1811631	ERR1811632	ERR1811633	ERR1811634	ERR1811635	ERR1811636	ERR1811637	ERR1811638	ERR1811639	ERR1811640	ERR1811641	ERR1811642	ERR1811643	ERR1811644	ERR1811645	ERR1811646	ERR1811647	ERR1811648	ERR1811649	ERR1811650	ERR1811651	ERR1811652	ERR1811653	ERR1811654	ERR1811655	ERR1811656	ERR1811657	ERR1811658	ERR1811659	ERR1811660	ERR1811661
GO:0016636	oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor	molecular function	9	3	4	0	0	4	10	3	0	1	13	0	0	0	6	0	1	0	5	3	1	1	0	0	4	5	3	6	2	4	4	1	10	1	3	4	0	6
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	molecular function	2238	2433	5894	3381	5236	1286	2846	2592	3722	4045	2733	2917	2944	1424	4069	1397	2933	3091	3505	4554	4463	1951	2227	3441	2917	3222	5042	2550	3445	3651	3321	2798	4475	3223	3513	3669	1371	3206
GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	molecular function	5	16	31	61	66	3	10	25	85	43	5	47	59	6	9	20	108	63	18	62	33	54	92	107	26	48	75	0	12	1	36	35	12	5	31	22	18	10
GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors	molecular function	42	26	149	34	51	14	70	35	48	54	32	28	40	26	146	30	88	84	55	99	80	44	47	62	49	37	48	159	92	170	57	29	246	124	49	83	15	36
GO:0016651	oxidoreductase activity, acting on NAD(P)H	molecular function	3118	3271	6585	4604	6663	1638	4123	3433	4537	4619	3759	3812	3975	2388	5934	1554	4139	3731	5186	7381	6166	2580	4071	4276	3550	4378	7103	3658	4795	5294	4276	4192	6072	4403	4896	4192	1940	4295
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	molecular function	512	464	1503	559	932	119	715	544	799	740	312	570	461	326	856	212	462	545	602	852	774	272	165	508	619	544	964	548	651	589	762	429	663	585	727	992	70	510
GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	molecular function	451	512	1195	732	1111	258	636	625	779	707	559	560	540	326	967	292	617	679	808	1082	916	403	454	663	581	636	992	585	654	767	649	594	746	628	697	736	295	676
GO:0016670	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor	molecular function	7	10	10	4	7	19	9	8	0	4	31	7	0	9	2	0	2	2	13	17	14	3	0	4	4	4	6	9	28	5	10	8	26	19	11	7	0	18
GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	molecular function	1	0	0	0	0	0	5	1	0	0	0	1	3	0	0	0	1	0	0	1	1	0	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
GO:0016682	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	molecular function	107	88	167	43	96	50	148	120	61	111	126	72	66	77	199	13	41	51	174	228	160	21	21	40	96	128	145	116	145	191	117	107	237	143	158	96	35	123
GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	molecular function	620	817	2257	1772	2482	142	876	1018	2244	1625	316	1465	1356	246	855	1183	2291	2116	719	1087	1161	1520	2263	2783	1200	1027	2302	418	479	588	1153	983	401	559	951	1368	1120	549
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular function	3720	8088	17627	24464	36438	1668	6053	10332	24521	15952	3564	18189	16951	2349	6068	11883	26369	22827	5173	10152	10161	17451	28303	33343	10700	9529	26231	2307	3245	3926	9597	12730	3646	3473	7615	10944	21413	4843
GO:0016706	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	molecular function	0	2	1	2	4	0	1	3	0	1	3	1	7	0	6	0	4	1	1	3	3	0	1	9	4	2	3	0	0	2	0	4	1	0	0	0	0	1
GO:0016708	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor	molecular function	226	559	1391	1495	2031	19	378	518	1524	1021	60	948	850	114	309	828	1611	1593	311	592	468	1039	1609	1996	586	500	1264	148	180	174	577	484	164	306	386	942	1353	199
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	molecular function	64	42	111	63	105	3	92	45	87	114	4	73	59	28	140	30	50	62	120	110	101	19	27	65	58	81	120	55	81	68	110	53	34	85	81	73	8	35
GO:0016714	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen	molecular function	118	75	261	130	153	20	167	111	151	143	44	91	103	50	241	84	224	191	175	278	230	149	248	201	114	101	250	90	104	143	183	94	49	120	157	172	43	88
GO:0016715	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen	molecular function	91	59	227	118	149	16	146	103	293	120	63	111	232	60	183	112	251	213	71	250	196	120	158	229	218	158	275	82	129	132	199	92	108	60	109	137	57	81
GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	molecular function	37	38	94	81	106	5	55	62	103	82	10	56	69	8	65	32	95	78	30	79	53	54	84	112	48	39	85	19	20	30	41	30	8	14	54	63	20	50
GO:0016722	oxidoreductase activity, oxidizing metal ions	molecular function	74	107	298	227	281	9	102	111	264	195	14	160	140	21	146	82	131	190	90	164	150	94	140	158	148	101	280	67	76	94	163	128	94	83	143	154	39	45
GO:0016730	oxidoreductase activity, acting on iron-sulfur proteins as donors	molecular function	127	149	163	49	101	180	137	87	35	77	380	56	58	88	237	8	23	33	220	176	173	7	12	11	74	146	98	254	276	484	107	104	648	261	141	107	31	225
GO:0016740	transferase activity	molecular function	10257	11440	22646	13818	19884	7949	13553	11359	13783	15297	21646	12158	13360	7777	20076	5845	13314	12199	18375	20582	19289	8281	11090	14875	11612	14041	21563	15628	16475	18112	13303	12438	23061	17403	16269	14064	6887	14291
GO:0016742	hydroxymethyl-, formyl- and related transferase activity	molecular function	2740	3169	6341	4143	6122	1692	3566	2991	4197	4463	3888	3667	3261	1883	5335	1559	3553	3472	4553	5477	5371	2180	2828	3793	3353	3834	6119	3954	4278	4663	3666	3575	6098	4023	4417	4106	1556	3689
GO:0016743	carboxyl- or carbamoyltransferase activity	molecular function	3628	4150	8302	4774	6988	2940	5154	4165	5127	5360	6866	4312	4294	2595	7482	1800	4142	3976	6846	8252	7584	2545	3579	4379	4292	5114	7892	6732	6983	7506	5090	4961	10670	6210	6356	5455	2303	5390
GO:0016746	transferase activity, transferring acyl groups	molecular function	5447	5623	13604	7252	10928	2916	7629	5968	8187	8408	6993	6319	7351	3812	10239	3289	7770	7459	8573	12386	10675	4765	6464	8110	6812	7275	12453	6852	7937	8322	7879	6899	9499	7622	8694	8852	3663	7326
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	molecular function	6066	6747	15004	9122	13700	4171	8162	7090	9797	9408	9662	7534	8394	3793	10625	3950	8751	7869	9920	12801	11601	5399	8094	9698	7350	8717	14777	7842	8128	9613	8648	8036	11338	7575	9469	9662	5580	8363
GO:0016755	transferase activity, transferring amino-acyl groups	molecular function	178	164	339	258	354	189	258	177	233	328	579	285	319	164	534	95	173	155	497	603	409	76	132	154	199	288	517	605	474	643	228	338	781	367	349	160	99	339
GO:0016756	glutathione gamma-glutamylcysteinyltransferase activity	molecular function	30	22	110	30	28	3	42	30	40	26	2	16	30	6	21	18	38	22	62	68	54	17	19	47	39	36	62	4	17	30	50	40	11	34	37	80	9	12
GO:0016757	transferase activity, transferring glycosyl groups	molecular function	4077	4783	9689	5336	8025	2684	5654	4314	5709	6143	6444	4833	4831	2785	7804	2082	4999	4470	6762	8293	7860	2859	4145	5407	4548	5676	8451	5407	6557	6798	5644	4845	8579	5816	6296	6189	2618	5679
GO:0016758	transferase activity, transferring hexosyl groups	molecular function	1135	1282	2873	1717	2701	812	1655	1228	1778	1838	2041	1477	1507	833	2139	723	1605	1566	1956	2569	2234	1083	1556	2012	1401	1728	2701	1557	1861	1915	1536	1480	2618	1705	1905	1701	1031	1790
GO:0016759	cellulose synthase activity	molecular function	1	2	1	0	0	0	0	5	1	0	1	0	1	2	0	0	4	0	0	1	3	2	0	1	6	1	6	1	0	0	0	0	1	3	0	0	0	0
GO:0016760	cellulose synthase (UDP-forming) activity	molecular function	0	2	0	0	3	1	1	1	0	0	1	3	1	2	1	13	4	7	2	1	3	32	0	9	1	0	1	0	0	0	2	1	1	0	1	1	0	0
GO:0016762	xyloglucan:xyloglucosyl transferase activity	molecular function	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016763	transferase activity, transferring pentosyl groups	molecular function	786	786	1922	1168	1659	719	1137	847	1130	1210	1631	1001	1055	603	1667	460	1179	996	1426	1713	1560	774	1149	1253	932	1128	1715	1365	1433	1635	1096	1012	2151	1331	1367	1315	559	1327
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular function	5064	5925	11882	7365	10942	3422	7042	5465	7325	8009	7915	6414	5781	3537	10160	2885	6613	5942	8449	10505	9890	4361	6383	7490	5833	7146	10726	7368	8693	9484	7070	6243	12428	7965	7950	7757	3338	7697
GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular function	14798	15070	30339	16185	25139	10454	18867	15056	17438	20619	24108	15620	17454	10857	25573	6694	16459	15410	23655	29536	28212	8619	11462	15487	15552	20218	29642	19205	23142	22642	17784	17103	28870	20272	21697	18301	8014	21097
GO:0016773	phosphotransferase activity, alcohol group as acceptor	molecular function	4413	5042	10978	5314	7614	4061	5909	4511	5706	6561	10035	4782	6188	3468	9060	2565	5651	4884	8435	9998	8681	3350	4797	5731	4831	6041	9671	7818	8800	9694	5876	5759	12893	7348	7094	6711	3660	7563
GO:0016774	phosphotransferase activity, carboxyl group as acceptor	molecular function	1246	1143	2394	765	1359	842	1562	1125	876	1082	2149	840	1137	1101	2745	355	1260	813	2406	2986	2611	841	1219	1225	1112	1467	2239	1949	2795	2285	1722	1336	3093	2160	1951	1426	736	2122
GO:0016779	nucleotidyltransferase activity	molecular function	6780	6925	14195	7715	11971	4514	8798	6588	8207	9182	10634	7369	7261	4091	12371	2967	7128	6860	10554	12889	11936	4059	5474	7190	6726	8357	12222	9293	9972	10776	8345	6980	13608	8951	9401	8872	3520	8631
GO:0016780	phosphotransferase activity, for other substituted phosphate groups	molecular function	985	1044	1966	1206	1903	584	1246	1046	1401	1395	1374	1159	1109	547	1524	514	1139	1093	1412	1718	1586	761	1055	1363	1027	1303	1909	1128	1357	1418	1151	1136	1825	1152	1313	1258	532	1261
GO:0016783	sulfurtransferase activity	molecular function	772	887	1860	1053	1507	565	1073	812	1069	1172	1445	891	1000	513	1333	473	1008	1004	1404	1635	1400	590	903	1168	818	1046	1603	1051	1246	1339	1073	904	1794	1124	1230	1160	623	1227
GO:0016787	hydrolase activity	molecular function	25322	29349	63070	41089	60531	18540	33888	28958	42290	42090	41951	33750	35831	16424	46654	18119	41200	37872	44350	53712	48526	24491	34585	44975	30907	36169	59451	35125	38025	42946	34018	32638	50969	34488	39943	38262	20044	34972
GO:0016788	hydrolase activity, acting on ester bonds	molecular function	3421	3556	7784	4485	6736	2294	4552	3601	4846	4968	5442	4113	3927	2229	6105	2306	5039	4527	5393	6596	6256	3364	4157	5402	3837	4303	6644	4841	5165	5622	4608	3710	6945	4906	5061	4915	1828	4463
GO:0016790	thiolester hydrolase activity	molecular function	152	191	380	116	139	134	227	175	105	179	274	106	161	99	285	76	226	125	203	349	292	111	152	174	153	193	215	275	300	305	198	177	375	243	218	226	203	229
GO:0016791	phosphatase activity	molecular function	1328	1448	2717	1229	1786	691	1712	1395	1681	1696	1228	1194	1345	719	1607	458	916	980	1693	2248	2044	579	772	1518	1278	1500	2410	911	1469	1214	1595	1330	1424	1273	1993	1730	366	1494
GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular function	168	226	670	250	334	170	261	251	393	370	438	196	289	130	489	196	484	276	426	523	387	348	598	501	319	328	611	585	504	605	283	341	807	451	409	378	114	302
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	molecular function	778	793	1955	1283	1787	460	1055	846	1328	1266	1203	984	1099	553	1528	616	1577	1057	1422	1859	1508	1018	1628	1697	1051	1076	2072	1007	1196	1483	1128	991	1492	1098	1267	1182	561	1028
GO:0016805	dipeptidase activity	molecular function	1566	1936	3955	2140	3259	1496	2329	1909	2566	2451	3524	1921	2063	1204	3243	1095	2105	1924	3626	3829	3205	1245	1688	2436	2042	2264	3730	3489	3073	3032	2318	2097	4895	2564	2981	2666	707	2351
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular function	14666	17999	39509	24019	35479	11227	20461	17226	25045	24309	26546	19412	19394	9361	26751	10257	22481	21654	26985	31731	28370	13573	18820	23695	18169	21714	34111	20249	22411	25018	21164	19540	31350	19829	25087	24984	9518	21986
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	molecular function	1355	1580	3392	1982	2870	987	1772	1481	2042	1918	2363	1522	1846	861	2704	892	1824	1656	2527	2822	2509	1192	1890	1913	1670	1786	3119	2113	2059	2345	1770	1731	2943	1932	2415	2080	789	1823
GO:0016812	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	molecular function	364	437	957	448	763	248	519	337	471	597	525	493	407	261	728	193	521	479	652	791	716	336	457	545	427	476	809	550	665	729	447	403	819	582	595	594	224	521
GO:0016813	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	molecular function	145	198	458	264	323	83	198	141	270	220	235	174	148	90	242	100	198	219	230	280	251	152	152	200	169	225	301	232	204	225	201	176	315	200	204	283	108	216
GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
GO:0016817	hydrolase activity, acting on acid anhydrides	molecular function	362	168	550	170	210	55	411	177	243	342	103	228	126	77	631	77	152	186	378	405	498	68	79	146	247	239	200	206	307	485	372	142	292	220	359	370	46	226
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular function	729	764	1686	1140	1724	471	982	897	1227	1090	1130	978	984	431	1387	539	1281	1028	1185	1398	1416	779	1256	1380	858	1003	1688	920	1125	1073	921	864	1426	935	1108	1069	530	942
GO:0016820	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular function	832	970	2164	1544	2279	538	1138	1009	1391	1450	1437	1188	1313	655	1816	634	1587	1504	1590	2090	1698	992	1480	1790	986	1429	2222	1375	1459	1808	1235	1194	1944	1521	1294	1330	634	1264
GO:0016829	lyase activity	molecular function	7878	9529	19976	11166	16460	7653	10754	8692	10585	11398	17724	8876	10366	5825	14622	4442	10434	10153	14997	17813	15643	6213	9059	11102	8934	11372	17241	13194	13782	16217	10604	10147	21857	12134	12446	12431	4810	13199
GO:0016831	carboxy-lyase activity	molecular function	2882	3545	6623	5905	9227	2711	3877	3550	5267	4573	5993	4195	4047	2093	4629	2009	5285	4768	5152	6389	5813	2979	4297	6233	3678	4620	7170	3253	4033	4782	4005	4710	5282	3494	4558	4024	1692	4514
GO:0016832	aldehyde-lyase activity	molecular function	1473	1434	2676	1190	2048	1055	1839	1452	1247	1792	2351	1367	1757	1333	3275	665	2117	1242	2757	3692	3097	1482	2386	2523	1459	2059	2858	2189	3024	2777	1793	1644	3452	3099	2323	1488	1212	2067
GO:0016833	oxo-acid-lyase activity	molecular function	580	692	1374	757	1186	345	752	624	903	883	801	744	611	320	919	299	732	762	819	1084	1021	387	506	805	636	848	1183	556	768	783	728	656	906	783	842	767	419	777
GO:0016835	carbon-oxygen lyase activity	molecular function	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016836	hydro-lyase activity	molecular function	804	740	1459	743	1307	712	933	719	770	919	1676	650	800	540	1515	309	834	751	1410	1583	1348	516	773	782	730	994	1449	1283	1425	1551	1007	933	2187	1197	1286	1023	341	1346
GO:0016837	carbon-oxygen lyase activity, acting on polysaccharides	molecular function	99	147	278	40	130	117	144	75	62	122	268	73	109	94	190	29	38	37	189	194	211	33	35	34	63	154	143	188	231	218	110	77	345	187	109	153	36	162
GO:0016840	carbon-nitrogen lyase activity	molecular function	56	95	138	145	215	158	74	48	91	122	387	134	82	27	135	53	114	155	189	118	112	56	101	99	53	95	99	198	145	286	61	62	291	151	117	83	102	246
GO:0016841	ammonia-lyase activity	molecular function	68	78	237	94	138	52	98	78	126	140	105	80	121	46	129	58	145	108	120	158	148	90	131	112	110	102	189	124	129	113	103	90	166	109	145	119	47	121
GO:0016844	strictosidine synthase activity	molecular function	56	62	169	63	103	7	79	64	92	77	49	52	56	20	92	35	55	66	100	82	106	38	46	58	80	64	108	66	41	62	49	52	61	45	106	114	60	47
GO:0016846	carbon-sulfur lyase activity	molecular function	735	1235	2869	2184	3032	203	1078	958	2484	1771	353	1457	1280	396	797	859	1773	2235	824	1302	1541	1214	1470	2338	1205	1203	2097	258	495	563	1197	1102	336	515	1157	1899	476	785
GO:0016849	phosphorus-oxygen lyase activity	molecular function	5011	7595	13718	11456	15742	4028	6752	5969	10699	10242	9237	8276	7792	2685	7571	4457	10457	9106	8482	10007	10195	6296	10049	11667	6142	8224	12855	5877	5967	6454	7293	8144	8057	4997	7945	8432	3348	7453
GO:0016851	magnesium chelatase activity	molecular function	19	4	47	11	3	1	37	27	7	15	1	2	1	5	78	6	2	3	43	38	31	2	1	5	18	29	20	66	16	29	38	6	43	41	45	30	5	14
GO:0016852	sirohydrochlorin cobaltochelatase activity	molecular function	195	272	376	298	509	91	220	187	269	329	136	249	240	94	248	107	275	299	226	293	338	143	183	262	176	244	350	114	198	303	218	199	193	171	186	239	131	181
GO:0016853	isomerase activity	molecular function	3676	4076	9118	4977	7110	2783	5137	3872	5043	5687	6262	4522	4626	2902	7311	2066	4840	4576	6243	8270	7260	2876	3941	4854	4300	5027	8003	5840	6813	6567	5009	4655	9185	5647	5907	5641	2179	5800
GO:0016855	racemase and epimerase activity, acting on amino acids and derivatives	molecular function	1282	1363	3070	1358	1988	1047	1799	1371	1312	1654	2329	1155	1348	936	2737	534	1411	1028	2296	2831	2433	894	1381	1501	1347	1780	2569	2962	2418	2781	1458	1675	4323	2283	2150	2091	752	2082
GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives	molecular function	1353	1586	3115	1840	2919	1016	1837	1414	1817	2085	2390	1746	1698	1014	2672	713	1797	1629	2479	2915	2780	1146	1441	1806	1510	1849	2824	2216	2255	2557	1770	1640	3505	2098	2099	1912	992	2013
GO:0016861	intramolecular oxidoreductase activity, interconverting aldoses and ketoses	molecular function	101	132	459	227	242	123	143	133	152	249	296	192	180	97	249	173	322	268	224	303	256	225	293	329	172	154	292	361	334	221	160	161	445	276	143	293	285	286
GO:0016866	intramolecular transferase activity	molecular function	4811	5654	11473	7321	10807	4063	6401	5747	7675	7127	9919	5810	6830	3347	8972	2888	7277	5886	7933	10012	9396	4724	7590	7725	5922	6811	12292	7486	6835	7717	6986	6856	10469	6186	8264	7195	3290	7175
GO:0016868	intramolecular transferase activity, phosphotransferases	molecular function	5544	5947	11668	6541	9565	3488	7097	5591	6615	7674	8127	5985	5737	3519	10662	2527	6065	5327	8813	11247	10095	3766	5827	6550	5627	7059	10613	8104	9131	10549	7378	6559	12999	8169	7886	7523	3271	7842
GO:0016872	intramolecular lyase activity	molecular function	286	243	533	190	346	107	330	230	241	365	280	228	207	169	421	65	162	145	346	458	517	76	124	114	207	292	472	205	272	288	335	246	172	225	369	320	31	297
GO:0016874	ligase activity	molecular function	4890	5260	11389	6988	10207	3191	6800	5031	7051	7582	7098	5937	5507	3130	9432	2449	5962	5792	7864	9973	9357	3440	5265	6403	5375	6483	10086	6977	7930	8698	6630	5929	11647	7155	7464	7125	2893	7057
GO:0016876	ligase activity, forming aminoacyl-tRNA and related compounds	molecular function	3709	4263	8638	5204	7558	2412	5143	3862	5241	5721	5697	4637	4214	2559	7485	1895	4173	4173	6192	7701	7075	2370	3258	4255	4183	4927	7905	5782	6433	7448	5016	4354	9383	5863	5837	5640	1852	5498
GO:0016879	ligase activity, forming carbon-nitrogen bonds	molecular function	336	400	744	489	696	320	489	352	584	500	734	358	336	216	706	133	319	382	649	711	655	211	218	396	397	454	641	564	722	688	464	299	1073	628	563	459	187	523
GO:0016881	acid-amino acid ligase activity	molecular function	6	2	0	2	0	7	5	4	0	0	10	0	1	1	1	0	1	1	6	3	8	2	0	3	2	7	0	2	2	4	4	3	6	2	5	1	0	2
GO:0016884	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	molecular function	736	854	1705	1328	1927	596	1014	826	1258	1324	1268	1021	933	579	1412	436	1061	1045	1294	1570	1374	572	974	1214	879	1122	1696	1087	1292	1715	1033	974	2088	1223	1231	1111	524	1264
GO:0016887	ATPase activity	molecular function	26702	30946	64314	40116	57920	21447	35638	29990	40188	43725	50382	33806	39862	20123	52653	19199	45014	38277	50201	62192	54011	27930	41635	48397	31461	39812	63702	43780	47316	53376	35051	35740	65492	42442	41955	38674	22031	42029
GO:0016888	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	molecular function	407	309	680	403	674	198	471	333	377	462	471	384	351	207	652	129	334	317	565	655	626	169	253	320	331	441	548	475	506	619	413	337	687	503	447	455	163	404
GO:0016891	endoribonuclease activity, producing 5'-phosphomonoesters	molecular function	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
